generation,evals,sigma,best_f,best_x,mean,best_f_gen,best_x_gen,f_gen_min,f_gen_mean,f_gen_std
141,3666,0.01997570984258425,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8330443158014043, -0.7376554343553273, -0.019214882958365417, 0.017012477825615574, -0.11007701769173794, 0.17800224872065842, 0.8967167623067057, 0.798565923347734, 0.4305547802742913, -0.020458562018471817, -0.3920023247867688, 0.3392075025893473, -0.04048307846870448, 0.15768324286030114, 1.0048068578799971, 0.6397929613608734, 0.511233835086537, 0.05267251016887225, -0.4331717987863824, -0.10249991392078707, 0.004936140633267863, 0.0008067983104281389, 1.0799613774285204, -1.0448181306213349]",-19.367580890655518,"[-0.8357634458145551, -0.7711906469995775, -0.025301069975644484, 0.02148732366127015, -0.10834875009761187, 0.1823095397911152, 0.8848844157940211, 0.7806623079225973, 0.45313949777680185, -0.009386531340914606, -0.38288591826000357, 0.3264453545198615, -0.037798696872490926, 0.1609898123573224, 0.9785662815679605, 0.6230637562998992, 0.5071308835167692, 0.05148672523716469, -0.4392826105962672, -0.09779922525208447, 0.0033516594179959043, 0.0018470021946678022, 0.9693099634082146, -0.9981170705923172]",-19.367580890655518,-7.516942070080684,14.703230753437623
142,3692,0.020000162252907384,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8372103785969676, -0.7340054080237652, -0.017164477655962785, 0.013553415271150194, -0.10732526268993454, 0.1825517811290608, 0.9028465513240261, 0.7942485023044081, 0.42277848614262936, -0.026422677874587682, -0.38368765252684706, 0.32850762726794175, -0.0389789628153328, 0.1692430996423324, 1.0062763081332848, 0.6426378455268916, 0.5107820874806515, 0.047092908845730704, -0.42822126738501964, -0.10756633628471364, 0.00033064851710548713, 1.713483501763462e-05, 1.0886559507755706, -1.034205139666456]",-19.4085636138916,"[-0.8600773099720483, -0.7376505086325182, -0.016808417281894042, 0.024881920729371385, -0.11082018693304387, 0.2097604862325624, 0.9064034550131507, 0.7859365616211432, 0.41748725200019393, -0.026375716526304962, -0.38203963469402225, 0.3068452091003968, -0.021830122751113238, 0.17760534917386087, 0.9909845258451727, 0.6525866068718404, 0.5066397627708552, 0.043751535876697334, -0.41727864837671724, -0.12541959512423, -0.007667893000190854, -0.0017364137321438824, 0.9746958736098242, -0.9955416012873455]",-19.4085636138916,-8.73317769399056,14.405031992012058
143,3718,0.019602529876806996,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8352593579354236, -0.7248226674634424, -0.00614950395066923, 0.02743309384357047, -0.103032546529166, 0.16716837786617988, 0.8946495779958593, 0.784822723313246, 0.4268591945001954, -0.032632325049679264, -0.3918142208309927, 0.33405890784642317, -0.03856330007512062, 0.15621435023948155, 1.001593134736592, 0.643887197522272, 0.5099621797243153, 0.04169875822761474, -0.42465226538041606, -0.10220695811097603, 0.004569033282430352, 0.0009372053528990334, 1.0858065390270122, -1.055247041280812]",-19.388241291046143,"[-0.8208255470769783, -0.7456137812808099, 0.02875698197948891, 0.038123723330475354, -0.09589772905881824, 0.1646984679042978, 0.8722072262523456, 0.755254792812698, 0.4549496904053264, -0.037759262192478577, -0.4074460728427646, 0.3293411670964221, -0.03367788610311647, 0.16720580168146412, 0.9846640676703662, 0.6467845551153117, 0.5211427900995732, 0.0275966404344313, -0.4280825197727543, -0.11429221478812261, 0.009626328191995891, 0.0014895693314176167, 0.9987820308330636, -0.9998285880316361]",-19.388241291046143,-14.538515393550579,10.934081457476964
144,3744,0.01911729128466003,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8229023953453696, -0.7253323237817404, -0.0076004454977318114, 0.030400929440473175, -0.09072149508711748, 0.1663763645128369, 0.8886531200774107, 0.7840569519807513, 0.42733627044803363, -0.02889267606495795, -0.3978108055640174, 0.33163464436847134, -0.04332872464409174, 0.16005105342896325, 0.9954697157145632, 0.6363916057393009, 0.5078667458148798, 0.04247280910549477, -0.42771565705225567, -0.09966393758336588, 0.00653871130462966, 0.0001093137728109575, 1.0655925573877083, -1.063424610219546]",-19.423477172851562,"[-0.825901299487893, -0.7401339114261778, -0.0336930339461728, 0.04056999393587172, -0.07719139266992109, 0.18874469410270237, 0.8605846772507327, 0.7643523225097214, 0.4320714828146646, -0.014244764389954548, -0.4096974940707076, 0.35609657456468224, -0.04408416231047742, 0.15936757305914742, 0.9838382395466034, 0.6242398969457461, 0.5054109296021403, 0.06310398639092651, -0.42772498490808064, -0.07462808351290445, 0.008460777310250562, -0.0010080341928317177, 0.9999164610671204, -0.997563243395781]",-19.423477172851562,-8.755897852090689,14.383585706947176
145,3770,0.018644459804655716,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.82726546046522, -0.7252051184267818, -0.014543736845514217, 0.0358548225213089, -0.09231644502909667, 0.16097046065004392, 0.892929096610959, 0.782285536799984, 0.42626829031873137, -0.024325679035585794, -0.39523378221718286, 0.32735972101868366, -0.0522027938917245, 0.15826283734055388, 1.0013059057494775, 0.6352168811951329, 0.5039364621524899, 0.04423819401955082, -0.4217947483028711, -0.1001147093226131, 0.004663199948670676, 0.00014512185946897834, 1.067879994786284, -1.0743986894417574]",-19.46154284477234,"[-0.8139227758994351, -0.7481263963826786, -0.0348781161078278, 0.0478961762252537, -0.09625554693764311, 0.1769765549805479, 0.8836878013176174, 0.7698611676915077, 0.4138171394721772, -0.023850826347453155, -0.3937268735056003, 0.3175373342964439, -0.0492127463882645, 0.1655364545201632, 0.9961900836162809, 0.63332296115752, 0.5088713999578395, 0.06040507966748605, -0.41655358797373765, -0.11053459872590388, 0.004989296417590107, -0.0009417577899430567, 0.9958474129760787, -0.9997007433998955]",-19.46154284477234,-6.364390556628887,15.01241566778682
146,3796,0.018106136200566624,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8228805179522575, -0.7130196291126099, -0.021617347301586376, 0.04014828768728366, -0.10204696582545604, 0.15646160419244187, 0.8988921889557573, 0.7813839529699182, 0.4179859758934222, -0.018278451336935713, -0.3895837652958033, 0.3262652567139264, -0.051667161905354135, 0.1604316893185565, 0.9984875555944047, 0.63300288897779, 0.5028689868564045, 0.05142034087466804, -0.42684797393694035, -0.09376555471293264, 0.006812204213335324, -0.0001647657466389169, 1.0725806143544303, -1.0738876272564333]",-19.35973024368286,"[-0.8203978130369679, -0.6891570171051716, -0.033536920825087566, 0.04607186071219693, -0.11694555224440492, 0.12539975460960456, 0.8939385704079641, 0.7857010688070841, 0.405942872961027, -0.03752134854778727, -0.374787219204426, 0.31451793365827163, -0.052343172818195796, 0.1920062133841513, 0.9874511882628931, 0.6441437502391821, 0.4990257401195797, 0.05857406087371146, -0.42611216746716757, -0.08787410036670577, 0.0024395652769849995, -0.001519513167914579, 0.9960338904760838, -0.9999337075136394]",-19.35973024368286,-7.531213723696196,14.733204819818264
147,3822,0.01755101867198576,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8222189564901708, -0.7083479517769631, -0.01822290005122806, 0.03859211928147907, -0.10313333470066, 0.15013312166514134, 0.8995223926267271, 0.7746386741502161, 0.4141912095301354, -0.0064761815129229326, -0.38686545648329623, 0.3285414604404347, -0.04447350453149188, 0.164043160678253, 0.9921971899639379, 0.6335987209425452, 0.5020298770923168, 0.052874907573302966, -0.4306411807109172, -0.09103745463437508, 0.0034074278205243357, -2.4534201320154275e-05, 1.0708521755726508, -1.0778380237337093]",-19.4505136013031,"[-0.8315351741125397, -0.6740699393171985, -0.02833975423699961, 0.03779376891148668, -0.11070711934487082, 0.14579943638036724, 0.890372083987519, 0.7693699492069058, 0.38858598351713564, 0.018954063363742304, -0.382382451089844, 0.3342891744551518, -0.040196264372619965, 0.1383476548431443, 0.9750855502756713, 0.6426161665850211, 0.5004752854639706, 0.05122208463225212, -0.43489360105422803, -0.07987836784629483, 0.006193074387029205, 0.0007060376858820952, 0.9984143785570921, -0.9954484396550677]",-19.4505136013031,-8.722631702056297,14.393856791361095
148,3848,0.01717994402868913,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8255076971990649, -0.717648960637947, -0.023015751964904577, 0.033157856524396144, -0.0971122848760949, 0.16488056699149856, 0.8988013903914299, 0.7654909591398814, 0.416388093038794, 0.0009558892343026822, -0.3855771856316735, 0.3150568458424309, -0.03474231371654589, 0.15804251443165207, 0.9819525207937257, 0.621302181345579, 0.4994713009285904, 0.051577752053303, -0.4344196541756952, -0.0893976337096074, 0.0015255763862733463, -0.00035890407071154605, 1.0796527118516448, -1.0700550101321427]",-19.425315380096436,"[-0.8317353158422738, -0.746360243566889, -0.024526669155571338, 0.03761639761085007, -0.07965147240838312, 0.19163196681439382, 0.9063121129656025, 0.7584528433899725, 0.41800863146798206, 0.0014057057226206874, -0.3838998196779828, 0.31901896372543453, -0.01581530692333166, 0.16581200902751045, 0.9434906875212836, 0.620673690173339, 0.4941237653571259, 0.048541377496561997, -0.4252101139966905, -0.09135051983917525, -0.0009074546837580222, -0.002634139624120878, 0.9940674939589873, -0.9993788281370632]",-19.425315380096436,-12.27500501045814,12.725141136774072
149,3874,0.01599956837101853,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8249609988217174, -0.7157439041554597, -0.027388964216818062, 0.033656736913696916, -0.10405265101297718, 0.16410091854195552, 0.9078906546110068, 0.7706513192266752, 0.4229569214318224, -0.003054925762830186, -0.38362894879333936, 0.30779465042087284, -0.04014945345178694, 0.15410131198912308, 0.9811962183089544, 0.6311331496980552, 0.4993152527309587, 0.04970413232640323, -0.43453204085176533, -0.09195051847953363, 0.0024356481070165665, -0.0002537125550275607, 1.0719737383838819, -1.0691857574474348]",-19.410951852798462,"[-0.8372405487645612, -0.6862269987653897, -0.044745363929659845, 0.04050858229700197, -0.1213088282420237, 0.15617694671403032, 0.9049997971819643, 0.7679341380439593, 0.4335584596126031, -0.02303503942299876, -0.3868241190033067, 0.2978086674884382, -0.05233604878229683, 0.13839484799069443, 0.9766621892010221, 0.6407807604846404, 0.49753943948092993, 0.05668272208260361, -0.44717493838868344, -0.08493765015709187, 0.0013440546138476037, -0.0019450392295329894, 0.9962915110537428, -0.999889616704256]",-19.410951852798462,-13.414663103910593,11.927400437677242
150,3900,0.01531904678311273,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8214611849643882, -0.7150218208614829, -0.02362052958971951, 0.033169131502335164, -0.10963861695701609, 0.17342816166136582, 0.9161504902971241, 0.7688323288504205, 0.4225818177758716, -0.0027955586047635193, -0.3766691636724576, 0.30343546955452194, -0.03538953811939819, 0.16771320538963355, 0.9911379959572514, 0.6420600465663965, 0.5008028015125024, 0.04984355841723577, -0.42504711470915146, -0.10406756308668133, 0.003741457976784161, -0.0003749988463788694, 1.075201029201903, -1.064038007300797]",-19.44563865661621,"[-0.8331430940860541, -0.7087593998589438, -0.04016453300541866, 0.03114128852846935, -0.10724075596901868, 0.16758432333980286, 0.919513746950312, 0.7730373137840716, 0.41777609842951274, 0.0006156172022613888, -0.3765335103739994, 0.3148895854685244, -0.025690418971623254, 0.18862017869325093, 0.9897467888824564, 0.6438190271675658, 0.5088730006055427, 0.04744830817869551, -0.42681471633393403, -0.10851257165593683, 0.00803546018331665, -0.0005232990381896187, 0.9889686498000531, -0.9985480301781378]",-19.44563865661621,-13.39623413177637,11.938512300020047
151,3926,0.015014765116625339,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8214917883677204, -0.7188366854559674, -0.023977175514101286, 0.03589197014516874, -0.11166336779123108, 0.1616720317547876, 0.9187232878468264, 0.7662358312822843, 0.422153498710874, 0.008291319251025765, -0.3693283862895953, 0.299048662842735, -0.03475912652690529, 0.17288211431544162, 0.9904354804890375, 0.645889794620264, 0.5002371782813283, 0.04833519668835244, -0.42473433951928447, -0.1043209422931128, 0.005397641762225577, 0.0006907760393550972, 1.0735668761233528, -1.0707001671239897]",-19.441877841949463,"[-0.7892902422873361, -0.7266058488510678, -0.005771668054295766, 0.0403669889290301, -0.10943766590404994, 0.14109188963953212, 0.9140175776860664, 0.7679221017998499, 0.44370383671519575, 0.037689813045030426, -0.3587538698685184, 0.26559490998466295, -0.030193579975695727, 0.1811586025390203, 0.9811566728608327, 0.6450527377933007, 0.4953476390445071, 0.05420254570808221, -0.4307657439224231, -0.10508700047543151, 0.010390627976785602, 0.0016494411740837836, 0.9962910154413903, -0.9993295483375955]",-19.441877841949463,-13.392308757855343,11.913394462431112
152,3952,0.01460088284113618,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8239674528337885, -0.7175469516608938, -0.024999599746368992, 0.038026508484964236, -0.11288708075951263, 0.17094625955368128, 0.909092797453823, 0.7576233643763904, 0.4239959184866132, 0.0035994217669906223, -0.3708635625868211, 0.2974381949290057, -0.030659401735164044, 0.1776083624510155, 0.9921586518906149, 0.6396875594586304, 0.5027891223181331, 0.04894617568699399, -0.43397695602496916, -0.10515009968041497, 0.006368105173180953, 0.00018411613561788396, 1.0746905906430069, -1.071644681600516]",-19.471213579177856,"[-0.8405893389431355, -0.717589423366594, -0.014510113137530447, 0.030972671214466122, -0.1048256421971989, 0.19069294311336982, 0.8891949433296188, 0.7509636496826155, 0.4316766339209171, 0.007599102361822658, -0.39507399235972496, 0.2967837543676178, -0.03748371875159, 0.14138712116555585, 0.9718771083039113, 0.6261236475154511, 0.4957357368343, 0.05929105065560113, -0.4527844240507401, -0.10097965331926671, 0.003376725878291822, 3.984119022845808e-05, 0.9980688264365346, -0.9957861385234522]",-19.471213579177856,-9.948510793539194,13.982077371196992
153,3978,0.015045595445271367,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8169262420150817, -0.7184346819467641, -0.023813448848587274, 0.0410236408271018, -0.121980123932303, 0.1717801010968655, 0.9172860356562602, 0.7521506322687763, 0.4150395027937098, 0.013570814435504445, -0.36096651182605816, 0.29113254108151376, -0.026560615526782724, 0.18665405775474747, 0.9996657714077821, 0.6505084008847389, 0.5029555739952625, 0.04501638256650328, -0.42836724814676863, -0.10521188381429192, 0.006526341381722443, 0.0002448389950560354, 1.084875768595894, -1.0705335318991502]",-19.404361248016357,"[-0.8243192897165494, -0.7161503663090264, -0.023752936405400576, 0.04049846232503246, -0.11950820383718674, 0.16002864559907765, 0.9310677204203215, 0.7513186484409997, 0.4043268086215532, 0.0240535696293972, -0.3517024298156303, 0.2866967607617496, -0.04374977206268224, 0.18978298725361917, 0.9841224918996864, 0.6588461437980797, 0.5049852297010194, 0.04471669501933398, -0.41088999016448163, -0.09867615893150128, 0.009295406365224124, -0.00044939242992493496, 0.9906885362138681, -0.9865764391628838]",-19.404361248016357,-12.247531065574059,12.724350183154922
154,4004,0.015067357079427756,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8146836134556312, -0.7271456656123616, -0.027814349655795934, 0.03838132866223667, -0.12176157552443252, 0.16754474885664725, 0.9206585151262251, 0.7532853941173965, 0.4252374641856944, 0.011180303114483767, -0.3606898908481763, 0.2968060125926015, -0.018230566805405444, 0.18833817112982046, 1.003986874481522, 0.6525221010358172, 0.5046353196555632, 0.04020902524016388, -0.4304755811445508, -0.1065519917646636, 0.007022419823538546, 0.0008480549685568133, 1.0778475549682687, -1.0696312171480413]",-19.46178674697876,"[-0.8190359541323836, -0.7342209744165348, -0.026384970718880005, 0.02483406659697641, -0.13133415463568843, 0.17181482728470837, 0.9116782722908122, 0.7596889827968569, 0.42471387980899766, -0.008794289201701565, -0.3577604887859921, 0.31052600079768544, 0.005378154744146137, 0.19086700683976612, 0.9867039094966221, 0.6646968195079952, 0.5122358716508298, 0.025857539843896212, -0.44035268952254275, -0.09883443125120836, 0.008730417497992568, 0.0027015705833930218, 0.9970268377142212, -0.9982251740763409]",-19.46178674697876,-12.287730794686537,12.769938469465169
155,4030,0.014842492208381313,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8138222247264167, -0.7378707029043859, -0.03117324115430307, 0.03673547692042899, -0.11253435534913635, 0.1762173870097529, 0.9107666192929651, 0.7561601441059174, 0.43451477031580166, 0.013755513896064452, -0.3576816888438792, 0.2949726550161457, -0.015031426097394985, 0.19160622806856584, 1.001034797018223, 0.6469234246768171, 0.509090186029973, 0.04529721644886725, -0.4314302991198593, -0.10485840296461732, 0.008694042445462716, 0.0013245780416383753, 1.0726881076898336, -1.0639527674298044]",-19.457502841949463,"[-0.8124596103538089, -0.7458960047002178, -0.02746474182566621, 0.04609656285491254, -0.08543160449408754, 0.1847611056906469, 0.9251381864068144, 0.7444263818107949, 0.4427845471137055, 0.005871770310474541, -0.352395075979026, 0.30737578083951106, 0.0009164522769230382, 0.19610568456463406, 0.9890316428859847, 0.64517836964479, 0.5202442782659217, 0.040543502027428395, -0.43569905748839816, -0.08880351304455658, 0.015142024339839959, 0.003487576425136698, 0.9969992086991514, -0.9995909066278835]",-19.457502841949463,-9.995319357285133,13.924410266559326
156,4056,0.014671400853080201,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8095926712679519, -0.7464503677302093, -0.027169960778308484, 0.04099168728068047, -0.11425875661047542, 0.17703768678530893, 0.9204554005025316, 0.7522230501914744, 0.43622662166349546, 0.017049956056936714, -0.3512527137741735, 0.2827673495238252, -0.025728995074387088, 0.1982168206235669, 1.0003647436454919, 0.6534545460722839, 0.5083093216072893, 0.04344467731475207, -0.4292051438254057, -0.10440568611152375, 0.004861919850944133, 0.0003773944671390755, 1.067230845680787, -1.0713134405713427]",-19.42311668395996,"[-0.8091387811516366, -0.7500633209525971, -0.006962335923506251, 0.04638839890788388, -0.12067390038717742, 0.18509423631357086, 0.9327030782562797, 0.7716001968442104, 0.4448077998434243, 0.002022546345691059, -0.3549815033269438, 0.2735730273752406, -0.020070283794557938, 0.20658333591115682, 0.990003337688077, 0.6647615070141522, 0.500820034293459, 0.03726950065106308, -0.42445570883059386, -0.08480537780455635, -0.0032721391542249612, -0.0004526080812632192, 0.9990745468644748, -0.9959910776892106]",-19.42311668395996,-16.861198030985317,8.078733815304647
157,4082,0.014475734451266074,-19.513165950775146,"[-0.7910179556087871, -0.7564577583963981, -0.025052989981862818, 0.013534684835954994, -0.11180021133239251, 0.1267301590950385, 0.9014146325180327, 0.8065614722724853, 0.48583064493048783, 0.014012754153642764, -0.3697018631657831, 0.3166839339112701, -0.040493664917772565, 0.1635926092969522, 0.9854242799973774, 0.6454260778122931, 0.5065267389406338, 0.030212844393780927, -0.44032111295756643, -0.07800230610501915, 0.0007788805815781843, -0.0011817170270331933, 0.9993296126356772, -0.9999638207909359]","[-0.8056637292152018, -0.7507633753380599, -0.04033086038600315, 0.03247195687502751, -0.12432453263419804, 0.180054790447071, 0.9246153101759381, 0.7544127472155614, 0.43890068734685667, 0.013926562009903058, -0.35212456698458905, 0.28459165958878163, -0.03141349503639501, 0.19752709790288367, 0.9979301527322607, 0.6621373732219376, 0.5064148562360635, 0.04887472626256061, -0.43087622776443685, -0.10353646668803614, 0.004412689581885714, -0.0007472831272513095, 1.0635502278591502, -1.0696760561467253]",-19.423282146453857,"[-0.7796299995037343, -0.7795425564696173, -0.046096551947843366, 0.016739123021687233, -0.13503597131957132, 0.18528484501529624, 0.9396738903425106, 0.7702033519662168, 0.45736620314671345, 0.016752442741051213, -0.36024884827082554, 0.2638853100984793, -0.04487982894530105, 0.2006654344103493, 0.9954940394545099, 0.6652797256835538, 0.4971728044404373, 0.0655700637551987, -0.43144906403427147, -0.11668791545180539, 0.004303089383966576, -0.0009664747352441574, 0.9980303127861501, -0.9963662393861401]",-19.423282146453857,-13.442306711123539,11.891482658372983
