generation,evals,sigma,best_f,best_x,mean,best_f_gen,best_x_gen,f_gen_min,f_gen_mean,f_gen_std
159,4134,0.007693282453862923,7.101430222392082,"[-0.9141299145037607, -0.39574464050761743, 0.5240739514989791, -0.194611357430248, -0.03775294659684798, 0.08778180532181913, 0.8668117418539917, -0.7991551185009607, -0.3312578420739621, 0.5363221706613357, -0.2144350758530493, 0.03941320150530151, 0.06829313584241956, 0.9773471570933487, 0.49276664969501477, -0.02252332606334013, -0.676556110795003, 0.0038955272120677013, -0.006485159242288285, -0.0030202200049084357, 0.9950039072492819]","[-1.1922962671783375, -0.3987899331918306, 0.5156774807769361, -0.2170474725072014, -0.030766186323558122, 0.08878167105834485, 1.2224229170782506, -0.8140434633041284, -0.3289664370556828, 0.5075064467647307, -0.2186848142631438, 0.0465871989363925, 0.08883987373462233, 0.9773471556679947, 0.4869613798158215, -0.030052617254650547, -0.6790391071189862, 0.007338901181066477, -0.0074066366314542, 0.0006203944500162375, 1.009264976787297]",7.197337318211794,"[-0.9053962717875612, -0.3986315216897129, 0.5216050427398171, -0.2229554659845181, -0.03332815101348331, 0.08685981942479623, 0.8815776332220161, -0.8110477112732943, -0.328861323580732, 0.5069942743327662, -0.20156932830792576, 0.050126781474246956, 0.09084338133897307, 0.9704070727728558, 0.48499614069354896, -0.028318106115711034, -0.6798511223643028, 0.007083183294368513, -0.00661940981279501, 0.0017900143108042317, 0.9913610528431019]",7.197337318211794,7.302316213456484,0.08944417126943117
160,4160,0.0076012521554573755,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.195226426082007, -0.39952845352595423, 0.5127190994456932, -0.2093102277146957, -0.034502341359487765, 0.09147779462796646, 1.2254455018854933, -0.8079199822131361, -0.3285818002568095, 0.5094009046548329, -0.21711619585457706, 0.04915691851862229, 0.08856402286169102, 0.980432966577882, 0.4854826533131466, -0.030095875876781846, -0.677672277657689, 0.006991195229754972, -0.0070341336824029915, 0.00027728002500031077, 1.012429106035363]",7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]",7.1005519181489944,7.292396842430417,0.11845504651680142
161,4186,0.0072359808932009675,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.198039111028202, -0.39941173283324627, 0.5112564624274845, -0.2133728305915123, -0.03514949210772383, 0.09010831458326869, 1.22743465111604, -0.8063353367486632, -0.32420757725653115, 0.50958005203812, -0.2136998337241063, 0.04627360913131284, 0.0853534063798962, 0.9775437952469617, 0.48785229801411156, -0.03067530391126604, -0.679463766106618, 0.005469872216573569, -0.006890503155438374, 0.0006064666253551094, 1.0096884193877822]",7.139506045728922,"[-0.8937106252805336, -0.3945808899208439, 0.5192776752038777, -0.2213178349599733, -0.04031851057900122, 0.087167310009975, 0.870120388676802, -0.8112730436588551, -0.3190845008934746, 0.5130010958781553, -0.21432944605433854, 0.04372957577432051, 0.07609025621172394, 0.9698046046006786, 0.4867509482072472, -0.02731323177793864, -0.6836242252883049, 0.006298943492041148, -0.006009867931875961, -3.414208938505879e-05, 0.9918296968843835]",7.139506045728922,7.282285041963825,0.10727748206611319
162,4212,0.0073251372886168654,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.1995063514339015, -0.39557388910228336, 0.509226106739563, -0.2115909821683079, -0.03734647509055941, 0.08576845599503721, 1.2330409962048932, -0.805992371532245, -0.32628278262099736, 0.5084380405332513, -0.2151560998413046, 0.04283970889366323, 0.08324044008487466, 0.981192994804753, 0.4888013574212361, -0.03072595487563271, -0.6805662941113999, 0.004900063126792205, -0.007295286787125409, 0.0004461013592710115, 1.004963205238892]",7.159040451049805,"[-0.9037083571401621, -0.40050996660457594, 0.5098284355115035, -0.20261465356989228, -0.036569876522022045, 0.09258823291611491, 0.8633843775729287, -0.8035270681733793, -0.324689047146269, 0.5166317727090942, -0.21651444030701855, 0.03906969513664025, 0.08094663428422483, 0.9772797340312477, 0.4907172978761931, -0.030001739043336813, -0.6800320789293491, 0.005213522483319913, -0.005432998530532272, -0.0002505870191257222, 0.989621986864265]",7.159040451049805,7.298238712864427,0.11202629090506087
163,4238,0.007747676664500191,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.2000764802601622, -0.39953165166950105, 0.5063533380083115, -0.20458637034012897, -0.0393895493698157, 0.08677373132386729, 1.2400480709546278, -0.803507701629303, -0.32068297338782614, 0.5036745848735795, -0.2097707995464191, 0.0404121432028848, 0.08058886460866513, 0.9824491648943903, 0.4896574279709468, -0.03229098781220593, -0.6778701648046258, 0.00457139870841592, -0.00641988692909695, -0.00020224560169031632, 1.0070021812583898]",7.140879515558481,"[-0.8948835772534294, -0.4070115095776846, 0.5040596670359229, -0.19692479215499778, -0.031921433251000386, 0.08831194752568523, 0.8545706782415589, -0.805701065966491, -0.3174484386532088, 0.49206928087229507, -0.2078058442679197, 0.04316797524495846, 0.0846437958186685, 0.9820884961676275, 0.4877533076568483, -0.033215700016971945, -0.676947684638755, 0.00386199615531356, -0.005313727772553836, -0.0015968594724201505, 0.992720276672002]",7.140879515558481,7.272095941723539,0.07853644496442307
164,4264,0.00805467986075056,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.1995294033719608, -0.40076530237438784, 0.5061698567844635, -0.20724746427608826, -0.04103516253208722, 0.08506503667528244, 1.2420789954059277, -0.8013926105346502, -0.3174818143826434, 0.5067871652824079, -0.20813923952862612, 0.04099481359619998, 0.08033367076211477, 0.9785483362212237, 0.48861354608050245, -0.032804721195108584, -0.6745678134323907, 0.004408326105151358, -0.007339684829489739, -0.0009630408153606601, 1.007939476263168]",7.116816475987434,"[-0.9009192328860991, -0.3985797582373609, 0.4914563232654804, -0.20213796946732393, -0.04507141145377253, 0.0890883425677229, 0.8577458085070403, -0.8083879396942849, -0.3104740589418218, 0.49388678914927714, -0.21000221596992782, 0.043744035976591586, 0.08541254259678417, 0.9745884468053103, 0.49037773073963314, -0.036545866948006225, -0.6772784513202037, 0.0024386961577849632, -0.006987643445347552, -0.0010737114933454482, 0.9870099334195537]",7.116816475987434,7.25681641110434,0.06476012473046022
165,4290,0.0083758799335367,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.2016166559007262, -0.403415117372812, 0.5049924708499651, -0.20706381399496582, -0.0407481504892159, 0.08603427022199728, 1.2455119209653815, -0.8047331788376358, -0.3151621311659383, 0.5014113280048464, -0.208988672002203, 0.039385312285650766, 0.07951121533618208, 0.984388482019145, 0.48928754236587824, -0.03191115519026599, -0.6737634792652171, 0.005538037058688132, -0.007148032116295558, -0.0015794388940942121, 1.0064604040451117]",7.170696333050728,"[-0.8922399627069091, -0.40608081615517705, 0.5047738038585454, -0.20725313003509255, -0.042523388059884856, 0.07634350555808625, 0.855148907332446, -0.8125999496995846, -0.309970937997137, 0.5073484021477168, -0.2053270625414101, 0.04102105687275452, 0.07720429537338042, 0.9833529703665107, 0.4894566309996583, -0.021613654438238317, -0.6762751930692348, 0.008899349817132866, -0.007164576034540187, -0.00021764588597781784, 0.990281072832433]",7.170696333050728,7.295484792727691,0.07478016831071967
166,4316,0.008361675070955638,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.1978024539062229, -0.40382857282666373, 0.5032998196176145, -0.2089052358995882, -0.03911277882443022, 0.08574558319049923, 1.2438259580555666, -0.8102083061920333, -0.3193425591964337, 0.5045793244083161, -0.20756954818044585, 0.03640578697583952, 0.07494879397532576, 0.9813256125628347, 0.49063186277611204, -0.03359479646689196, -0.6752392454757559, 0.004753580691505146, -0.0066018147560319524, -0.0006405805474334377, 1.0068686976941936]",7.129352293908596,"[-0.9060820187220837, -0.40497717096034175, 0.5080779669368766, -0.2165162434913518, -0.03670140080835962, 0.08004201397487365, 0.8701033581808005, -0.7991636462363374, -0.3284835005178416, 0.5124036871610815, -0.19914711063322527, 0.030486965822847104, 0.07167744428806781, 0.9698236304144378, 0.48830992373031507, -0.03302231480891441, -0.6748613055770698, 0.004918542843820859, -0.0060556605577251855, -0.0012081072248681488, 0.9897953615532379]",7.129352293908596,7.26432056653385,0.07751411876793327
167,4342,0.008318823464688428,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.198030038508146, -0.4034946710000485, 0.5036754155389062, -0.2068395771181587, -0.038619415844449535, 0.09059867463078297, 1.244763065502543, -0.8143459603350006, -0.31520627132618256, 0.5009271937810116, -0.20858481200941204, 0.03198191538772449, 0.07666817545186747, 0.9871380831609973, 0.48840429764710697, -0.03300813849409411, -0.6732080773222221, 0.0037964492874588422, -0.007331058033016976, -2.632097563796863e-05, 1.0052426808376442]",7.155688591301441,"[-0.907131956571881, -0.40965303142516446, 0.5072574457387464, -0.1982545908286077, -0.043632593373926304, 0.09038083142323444, 0.857516508283627, -0.8230494024678905, -0.3067509525442896, 0.5066258962074359, -0.20970498985991173, 0.029720149981674084, 0.07721671591927108, 0.9873630113980831, 0.4820090367365275, -0.03683684073284771, -0.6704720582517593, 0.001534825639207971, -0.007683054180362204, -0.0022106982048001114, 0.9908685178580651]",7.155688591301441,7.260864209813567,0.07412665180273352
168,4368,0.008074875363072106,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.199354384091946, -0.40440435328811863, 0.5099133502576149, -0.20868117275076545, -0.03593835351828033, 0.09383551304537888, 1.244111137335156, -0.8128484147838567, -0.31603191783135676, 0.5023242032435691, -0.2104613971806339, 0.029899295512325442, 0.07312719761715428, 0.9835448916166782, 0.48903156149383, -0.02971683149254634, -0.6744197175085044, 0.0031643529938728218, -0.007198904202373486, 0.00044292020728527485, 1.0027983169643435]",7.106633447110653,"[-0.8990484724110732, -0.398284489641111, 0.5186242781895125, -0.2214587383950888, -0.027044969048120853, 0.09286562641363441, 0.8485060486109587, -0.825266369728491, -0.3207054525644481, 0.5008167030385385, -0.21663188100977981, 0.03282322400752017, 0.0722716901554315, 0.9711896672520556, 0.4921794386718307, -0.027032344101730856, -0.6742999399286057, 0.005276707547442655, -0.006994028836238608, 0.00039674410907839343, 0.9905919615174]",7.106633447110653,7.243163724501546,0.0761109787210043
169,4394,0.00809813456026084,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.202447195633941, -0.40472924324584825, 0.5116306091611572, -0.20896353433193193, -0.03575525053640322, 0.09631028927067889, 1.246821165134048, -0.8162318360706772, -0.31532755795583917, 0.5011130368771268, -0.20759383877565182, 0.02748770742252329, 0.07367526625516846, 0.9856295876755112, 0.4883569309446572, -0.02728390676642991, -0.6747626750859113, 0.004831511083897937, -0.007024345093934368, 0.0022736970469019483, 1.0028554697960963]",7.140676088631153,"[-0.900164261500195, -0.4094430788586878, 0.5089648573693906, -0.2009819341028874, -0.036250767404454834, 0.10098696709293098, 0.8457281664480457, -0.8120658872256853, -0.31434184101473783, 0.5069688346015175, -0.2087918059599048, 0.03526361926295914, 0.07242629931261085, 0.9809983894098471, 0.48571231380691415, -0.021940761681667455, -0.6677221757780201, 0.008294854527306904, -0.007880767313942525, 0.005007877289056096, 0.9888862118101305]",7.140676088631153,7.256951281227744,0.06333003505689741
170,4420,0.008096171249821376,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.1977988904927874, -0.409264785755898, 0.5164706088586503, -0.20940711173271923, -0.03433897776170367, 0.09184818337122713, 1.247454416058765, -0.8165249297904419, -0.3170594352083567, 0.5049157027645782, -0.20445379033365296, 0.03265889739700448, 0.07365051646726956, 0.9796944110367295, 0.4875259791477976, -0.030082687193877723, -0.6739689015733343, 0.0031078379534746725, -0.006891289799083611, 0.0025642147413791313, 1.004179144191797]",7.161381497979164,"[-0.9079953464719019, -0.4089196495968014, 0.5176490330645964, -0.2116314857394038, -0.03759282387928079, 0.07743374073154372, 0.8502614028917913, -0.8126316476236661, -0.31376715637908337, 0.5031142459665494, -0.20817020489169633, 0.03291679198020087, 0.06409152208142534, 0.9708351659137565, 0.48626862521189707, -0.03125330373603233, -0.6746308127053943, 0.002459104024572863, -0.006502966515931202, 0.003933196843611815, 0.9891463957822112]",7.161381497979164,7.291005444068175,0.09442732716195906
171,4446,0.007751682307745677,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.2005677142418683, -0.40990731000778413, 0.5158701771149315, -0.2101331157886047, -0.034084584643410576, 0.09119269062336417, 1.2484566572506992, -0.8156617636654679, -0.31846460383687, 0.5001338415749861, -0.20791314577359665, 0.03065186528523953, 0.07431639206403343, 0.9797293380936323, 0.48920747375122015, -0.02759330996456959, -0.676312484463119, 0.0012217603556672562, -0.006321469771099945, 0.0014633039218838859, 1.0015276388310503]",7.152489967644215,"[-0.9003733349706815, -0.41691038545077325, 0.5138999100432327, -0.20730109024549642, -0.033423139665415456, 0.10236425814920913, 0.8403120224463939, -0.8049415688314057, -0.3300699182706811, 0.495809692338928, -0.2062178009638689, 0.03453309297544233, 0.0778581535861677, 0.9730699338786762, 0.4886498921482872, -0.031763251917638555, -0.6775190106538924, 0.001442411848353937, -0.00635952516037254, 0.00262665893577741, 0.9899347625951769]",7.152489967644215,7.258471794713002,0.08219803726646423
172,4472,0.007455123881142608,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.2027576778004228, -0.40723415385514306, 0.5172021866086104, -0.21459159132901917, -0.035503320812189536, 0.09508591197891962, 1.2448471476389773, -0.8165628685984769, -0.3144372781397051, 0.5018814212242212, -0.20237369391198753, 0.03178383142151943, 0.07498254762898533, 0.9738609006330389, 0.4899794002342242, -0.025432426962258486, -0.6752154023489867, 0.001661377435364997, -0.006697105976775717, 0.0017787313101805915, 1.0017532141680425]",7.128439158201218,"[-0.8927176406159065, -0.40381327783027593, 0.5175712159273693, -0.2197294470788799, -0.035637548202213806, 0.09005446869969272, 0.8687160293387012, -0.8193185374841623, -0.31461418011132325, 0.5072408386195059, -0.19705830001709249, 0.04062391207114913, 0.07731784048587673, 0.9681060378967363, 0.48868234871790844, -0.021912293675584896, -0.678015962306542, 0.0017760268873461085, -0.007244428359806655, 0.0020708561936109934, 0.9907584282521154]",7.128439158201218,7.267733548552944,0.09270226683134082
173,4498,0.006955711516700031,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.2016804244555843, -0.4052232890802845, 0.5149532872561741, -0.21498177253616307, -0.03698911104424813, 0.09743009390710664, 1.2432528002787833, -0.8186590767016831, -0.3176262169683524, 0.5030731536031496, -0.2033201730659679, 0.02741682219985863, 0.07483401776892658, 0.9790104420788841, 0.4896619013505807, -0.027126934381144396, -0.674168491005539, 0.001477660135352504, -0.00737442662588643, 0.0017943996231110718, 0.9987970527712725]",7.114367693662643,"[-0.8884852762909299, -0.4009263677142799, 0.5026759910939318, -0.20401725401886914, -0.03683244270316697, 0.10026660460751954, 0.8583383976112967, -0.8183296535598965, -0.3194118213146511, 0.49629471480269755, -0.21148854728376898, 0.02188219591581006, 0.08399300801920345, 0.9872073060108014, 0.4883793629503767, -0.031574894079335905, -0.6769265419522469, 0.003595413255012681, -0.006278930746648033, 0.003946620495978024, 0.9868709754694958]",7.114367693662643,7.253492657525035,0.07975352423646553
174,4524,0.006346445823569601,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.199951498577819, -0.402614553021656, 0.5139367050528493, -0.21523101866359556, -0.037032652951838406, 0.09469055401597001, 1.2442636814794796, -0.8185707291429613, -0.3166550074185051, 0.5012243184441035, -0.20760792142908918, 0.03101007586844046, 0.07629269624372573, 0.979845521011995, 0.4894591390185222, -0.027529594566391074, -0.6745728206460949, 0.0019751642347566973, -0.007002407531337657, 0.002049133269896817, 1.0046344856542588]",7.14262555912137,"[-0.9078154999942099, -0.40318780679419836, 0.5137836577440837, -0.2237585456753019, -0.03553362372298206, 0.09111013414204816, 0.8537975759784432, -0.8242820579350785, -0.31424537034598676, 0.49771526911640185, -0.21594607862850188, 0.03683621803539492, 0.08338810994084918, 0.9712984678675367, 0.49103694138103093, -0.02225214945666725, -0.6764640232407869, 0.0026501133875838304, -0.005098149471063396, 0.0024551736176122215, 0.990250213055779]",7.14262555912137,7.238180870620104,0.0527418804458246
175,4550,0.0059062783573128625,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.200056846615219, -0.40239606653512294, 0.5151997292615338, -0.2146265107915957, -0.036706995973625735, 0.09555596078357707, 1.2448883998507252, -0.8166783235321178, -0.31788775358953286, 0.4995478817414519, -0.20871321400773196, 0.02997401118462519, 0.0772678070856203, 0.9798303406173097, 0.49048978894069145, -0.025884438651182305, -0.6768560775318501, 0.0008944756138324186, -0.006768178809651988, 0.0018496833892054818, 1.0001522740128113]",7.155936010181904,"[-0.8956259573256755, -0.3995363463174157, 0.5243195094714926, -0.21430473092210137, -0.03995547904632019, 0.09960455090222291, 0.8609074324062899, -0.8120563515814017, -0.3178225247056036, 0.49963812099770727, -0.21173735475112357, 0.02424545325070841, 0.07234974420470763, 0.9758625745061974, 0.4889465505151683, -0.01859992935192057, -0.6817512573388476, 0.0009236573513886376, -0.00748103754107745, 0.0005749296452794968, 0.9819553325777988]",7.155936010181904,7.260960851581051,0.08533009819654132
176,4576,0.005786544692502723,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.200292384948618, -0.40139557105506984, 0.5141520778919096, -0.21496038339371024, -0.04013110633317026, 0.097358510337004, 1.2480302957310756, -0.8197573608565709, -0.317200395694909, 0.4975830024804425, -0.21091564398954693, 0.028956107610184825, 0.07635944214934504, 0.9822191358986216, 0.4903107619929713, -0.024275480083067322, -0.6765768402478902, 0.0016683725056650886, -0.006047941655240793, 0.002130437690050866, 0.9970941231904545]",7.146121181547642,"[-0.898597101107218, -0.3920632447007913, 0.4999086008805897, -0.21281581875635752, -0.0387450651328416, 0.10765096193364013, 0.8515970543206232, -0.8369656391454264, -0.3142585126211387, 0.4900788963151617, -0.2122995647211099, 0.024779317931038644, 0.08745977749441222, 0.9821110904507501, 0.4912050511235437, -0.023807638616305936, -0.6771093002489469, 0.001559342557111424, -0.005872191897570358, 0.0018707824804677143, 0.9840913690137116]",7.146121181547642,7.262726516391222,0.077954632883246
177,4602,0.005428406405390773,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.2016761555338291, -0.4023340800133395, 0.5141176554425833, -0.21398298937463966, -0.041321917821457575, 0.09540399801796916, 1.248420590601044, -0.8210722290641984, -0.3156680057001924, 0.4983464040030378, -0.21085452479756908, 0.030911271141572293, 0.07450035090608893, 0.9815131813840489, 0.48946375785718743, -0.02504058788923893, -0.6767016546697808, 0.000980700462344676, -0.006015751909959092, 0.0016285667999862423, 0.9990400429055423]",7.166759550571442,"[-0.8971328300787669, -0.40414691781346046, 0.5165324652135564, -0.2122305068725428, -0.03637780109387853, 0.09373453435718108, 0.850497578504244, -0.822722730067016, -0.31680193907919446, 0.506684031201054, -0.2204138597242526, 0.03501035496336022, 0.0723376873174595, 0.9743349664571215, 0.48981339645199834, -0.027836224796150288, -0.6766889076678358, -0.00248884795309552, -0.006097110364328429, 0.0020358840197669706, 0.9852206010763555]",7.166759550571442,7.244188871807777,0.06392484335015627
178,4628,0.005301142711826624,7.1005519181489944,"[-0.8970031829480991, -0.39374154927589367, 0.5167877236755084, -0.20077022862908842, -0.041646740334738724, 0.08322943595036819, 0.8715220014143411, -0.8029473805222859, -0.3244550396098679, 0.5181796612616937, -0.21066829582148885, 0.051048485775454115, 0.08756295488771797, 0.9718929186304232, 0.4771024468848362, -0.033216657449198383, -0.6802383543415222, 0.007514005987622104, -0.008187232323034989, 0.0013910857686116763, 0.9919022800893073]","[-1.2037974434041387, -0.40637074420974734, 0.5136147477562076, -0.21219983094817088, -0.04097083268089973, 0.09516260866182966, 1.250538601566803, -0.8169896479773171, -0.3141474301226477, 0.4988044185987299, -0.20851722221723393, 0.030349513958427946, 0.0729883805482305, 0.9823124277215138, 0.48855432150627204, -0.020995044665100812, -0.6762340126473401, 0.0015051855843881354, -0.0065116198505563, 0.001487869714932504, 0.9975916479533904]",7.109898574650288,"[-0.8984018997887511, -0.40994325315223884, 0.5163589878625087, -0.2164242063883465, -0.03975767018281404, 0.08953274363536697, 0.8494047806392541, -0.8120478022788998, -0.32006667844216063, 0.5055900197063523, -0.20400241056659874, 0.032811828888399015, 0.073418615908208, 0.9752791021346306, 0.4879134278961112, -0.016463140762753473, -0.6781807687241835, 0.002851632477993538, -0.006272716277700055, 0.0022999674607959352, 0.9886683726563208]",7.109898574650288,7.238273902867849,0.07531944511688284
