generation,evals,sigma,best_f,best_x,mean,best_f_gen,best_x_gen,f_gen_min,f_gen_mean,f_gen_std
11,286,0.08669688847145096,8.443493843078613,"[-0.9997182881734165, -0.8168830687933777, -0.24246463952940744, -0.19843679903255854, -0.0938184403664928, 0.06928586112634859, 0.9055503633228973, -0.2706155875285301, -0.44855015075723914, 0.8478368071128559, -0.1639328013933136, -0.0038227406020372896, -0.006413795377058704, 0.9614262614654613, 0.4794985130522862, -0.08179658873195572, -0.6837314726340767, -0.1510650686117967, -0.023463746081115316, -0.020251560639538754, 0.9681038511951698]","[-0.8746307200410282, -0.5884627618318459, -0.10930643061264465, -0.06340462182512854, -0.029566266233503013, -0.024511871459395353, 1.0086530087037378, -0.006207507590197581, -0.277939421246124, 0.7757460755435625, -0.08842782699470791, 0.07343785397629812, 0.02423753569093512, 1.043751954617691, 0.5351626612943553, 0.04129945399102812, -0.629578456308039, -0.06487644035557528, 0.0032836825171934985, -0.0054810454499027005, 1.0222652002138486]",8.667922377586365,"[-0.903044513137991, -0.5766344836730007, -0.12434968914001336, -0.02923680162973654, 0.034622272690448305, -0.03819610437916951, 0.8711785200071409, 0.09518733210966585, -0.1164144874495733, 0.801586112495028, -0.13221284500002634, 0.10728338673228535, 0.0411672612673909, 0.9752423495107273, 0.5558498724001321, 0.08238093931545792, -0.5911580190527529, -0.02220376383369587, 0.04521647444798089, 0.01161513323640602, 0.9768758491595464]",8.667922377586365,21.02051297059426,39.070062227242815
12,312,0.0849317817077506,8.443493843078613,"[-0.9997182881734165, -0.8168830687933777, -0.24246463952940744, -0.19843679903255854, -0.0938184403664928, 0.06928586112634859, 0.9055503633228973, -0.2706155875285301, -0.44855015075723914, 0.8478368071128559, -0.1639328013933136, -0.0038227406020372896, -0.006413795377058704, 0.9614262614654613, 0.4794985130522862, -0.08179658873195572, -0.6837314726340767, -0.1510650686117967, -0.023463746081115316, -0.020251560639538754, 0.9681038511951698]","[-0.9217825417431411, -0.6104874899904942, -0.12692017650178378, -0.04472209563671185, 0.021879771150041343, -0.03495210453135509, 1.0137484089026536, -0.08877193349344066, -0.25477018959249276, 0.7722026172501129, -0.07174806646132577, 0.06789953795975762, 0.016183147520986315, 1.0482494711644275, 0.5784695720817509, 0.06359536824435016, -0.6117620475980711, -0.043553253515117116, 0.02068530979862409, 0.0030827048512994453, 1.01036795861779]",8.68002325296402,"[-0.9973753062128085, -0.5485774489363061, -0.16395058133321316, 0.012749274738801886, 0.08799098656044646, 0.016257943106473584, 0.9214346411780344, -0.1452179459151347, -0.2948498420854414, 0.718460315821377, -0.06229588534483252, 0.08900337679545473, 0.007104770986790927, 0.9951700750747053, 0.6405241244679178, 0.07727220385540254, -0.5768524160751293, -0.005532259533146705, 0.012138620403642452, 0.004464897265826212, 0.9409557328117318]",8.68002325296402,14.809865632882484,13.095211921214228
13,338,0.0792156857145093,8.443493843078613,"[-0.9997182881734165, -0.8168830687933777, -0.24246463952940744, -0.19843679903255854, -0.0938184403664928, 0.06928586112634859, 0.9055503633228973, -0.2706155875285301, -0.44855015075723914, 0.8478368071128559, -0.1639328013933136, -0.0038227406020372896, -0.006413795377058704, 0.9614262614654613, 0.4794985130522862, -0.08179658873195572, -0.6837314726340767, -0.1510650686117967, -0.023463746081115316, -0.020251560639538754, 0.9681038511951698]","[-0.9398456470786481, -0.6559131620483948, -0.13765410614051304, -0.021562612987835777, 0.0404625217696839, -0.03024456944693186, 0.9872291910479042, -0.08683970836107345, -0.25817123629160244, 0.7914154736574575, -0.10091242652632972, 0.0751785948195119, 0.017499931391487148, 1.008513114012604, 0.5659309221728052, 0.021212638426672887, -0.6321647043739655, -0.030414121815997768, 0.012997084289104247, 0.026248986223364672, 1.0284049310804948]",8.757158994674683,"[-0.93705488100217, -0.771564134221546, -0.1297135257381087, 0.0020662184063558464, 0.07719475835934364, -0.04470859475940418, 0.8994645930748375, -0.02375642052045919, -0.1826292073314874, 0.6896065733065713, -0.07526351920142282, 0.06943230606472106, 0.13940525475662802, 0.874373238252011, 0.6091032139624301, 0.023730328479677314, -0.6712061057116401, -0.060857454369147815, 0.053357923279089996, -0.017208232051119154, 0.9044987050102647]",8.757158994674683,13.053794549061703,10.206847113516238
14,364,0.07480377396015177,8.443493843078613,"[-0.9997182881734165, -0.8168830687933777, -0.24246463952940744, -0.19843679903255854, -0.0938184403664928, 0.06928586112634859, 0.9055503633228973, -0.2706155875285301, -0.44855015075723914, 0.8478368071128559, -0.1639328013933136, -0.0038227406020372896, -0.006413795377058704, 0.9614262614654613, 0.4794985130522862, -0.08179658873195572, -0.6837314726340767, -0.1510650686117967, -0.023463746081115316, -0.020251560639538754, 0.9681038511951698]","[-0.916874101753714, -0.6432032505449532, -0.09729317401537196, 0.02796077625931286, 0.005284719063300749, 0.0008488901210733982, 0.9745184895200882, -0.09513847377691477, -0.29250040959027723, 0.8204622193506664, -0.1323919705182351, 0.11700282154171401, 0.026520149427940655, 1.012407034440975, 0.5367295512745172, 0.014192238884358246, -0.6188190248813855, -0.04869150423622843, 0.020015766754967256, 0.01325147086057158, 1.0661338491423122]",8.62684440612793,"[-0.8333050063420709, -0.7400756600269466, -0.03977054027950601, 0.023089281714172582, -0.1404084556805673, -0.08099499462832499, 0.8333769444136978, -0.05415356081023957, -0.2575528768292633, 0.9319152598311042, -0.1319410852799396, 0.1719528428222795, 0.031852164651575025, 0.9924273330097334, 0.5298441601732516, 0.05356917559838681, -0.6452539265090526, -0.1188586672010455, 0.03843039078267538, 0.019249252796729066, 0.9995008461220911]",8.62684440612793,10.010387615515636,1.3325227587475856
15,390,0.06915529356574336,8.443493843078613,"[-0.9997182881734165, -0.8168830687933777, -0.24246463952940744, -0.19843679903255854, -0.0938184403664928, 0.06928586112634859, 0.9055503633228973, -0.2706155875285301, -0.44855015075723914, 0.8478368071128559, -0.1639328013933136, -0.0038227406020372896, -0.006413795377058704, 0.9614262614654613, 0.4794985130522862, -0.08179658873195572, -0.6837314726340767, -0.1510650686117967, -0.023463746081115316, -0.020251560639538754, 0.9681038511951698]","[-0.9372867729914556, -0.655439683495907, -0.13709660704854063, 0.006874317880365886, -0.00661808759727178, -0.028284704566950324, 0.9989907971581049, -0.08124436427733836, -0.32233119150957273, 0.7725531947184433, -0.15604684768619273, 0.07438704829698368, 0.006423184791018608, 1.0093699919371728, 0.5443158227567646, 0.026584711020864783, -0.6574220624969482, -0.007647388079731404, -0.0009078213933535823, 0.013148282223774524, 1.0358931257717319]",8.583012998104095,"[-0.9236261638458431, -0.6835798287588545, -0.1306542421530769, -0.01734870530395957, 0.013013774070814187, -0.030274419364303744, 0.9454965595629885, -0.06650048506090138, -0.3850165373216271, 0.7189531194792776, -0.18726034887324955, 0.11876758161083523, -0.047998597941585654, 0.9779129441853993, 0.5439713213998417, 0.03084023452619751, -0.6848887847467329, 0.044754703611416015, 0.009791969167121602, -0.03650749401584646, 0.9387016326661463]",8.583012998104095,14.093471022752615,12.406447048809087
16,416,0.06504329690935952,8.443493843078613,"[-0.9997182881734165, -0.8168830687933777, -0.24246463952940744, -0.19843679903255854, -0.0938184403664928, 0.06928586112634859, 0.9055503633228973, -0.2706155875285301, -0.44855015075723914, 0.8478368071128559, -0.1639328013933136, -0.0038227406020372896, -0.006413795377058704, 0.9614262614654613, 0.4794985130522862, -0.08179658873195572, -0.6837314726340767, -0.1510650686117967, -0.023463746081115316, -0.020251560639538754, 0.9681038511951698]","[-0.9236813767343797, -0.6106326733475671, -0.14274141656552053, 0.0017804746120475053, 0.02261624350533684, -0.038237398469088996, 1.0329925258168655, -0.10336709927043061, -0.30649463532150545, 0.7299425892817608, -0.11767131375180805, 0.0915758339587909, -0.0011949664603325032, 0.9704344957502601, 0.5244415258526091, 0.0034499929650917446, -0.6489701560446698, -0.029921503952802617, -0.0076375225318769495, -0.009576543639201095, 1.0530406680163695]",8.662176251411438,"[-0.9375450874259892, -0.5444391111357163, -0.19108698764868437, 0.047875307531002984, 0.06628882871927796, -0.13329846380926938, 0.9539232034673193, -0.11421095227099942, -0.3150071468735156, 0.800649828861365, -0.08993160814643618, 0.09729066364000757, -0.07392220955982703, 0.9536365547897101, 0.5426758827812936, -0.010436023036453346, -0.7862384256033911, 0.003126982223969653, -0.013185624020849534, -0.0631919050250215, 0.9915658037756936]",8.662176251411438,18.51145044198403,36.51913929210538
17,442,0.059236540847997524,8.443493843078613,"[-0.9997182881734165, -0.8168830687933777, -0.24246463952940744, -0.19843679903255854, -0.0938184403664928, 0.06928586112634859, 0.9055503633228973, -0.2706155875285301, -0.44855015075723914, 0.8478368071128559, -0.1639328013933136, -0.0038227406020372896, -0.006413795377058704, 0.9614262614654613, 0.4794985130522862, -0.08179658873195572, -0.6837314726340767, -0.1510650686117967, -0.023463746081115316, -0.020251560639538754, 0.9681038511951698]","[-0.9084989070670962, -0.6216036466427174, -0.13160282825932146, -0.0010942949912681244, -0.0034520432464110237, -0.033296815309314956, 1.0082532414542043, -0.11523415123557373, -0.335425438079574, 0.7324219199872486, -0.11814088208973743, 0.05265879715825873, -0.0036429256403563157, 0.9630754301975503, 0.5466346076326425, -0.004058469347065657, -0.6359001385498315, -0.010226149662562967, 0.006316331700469974, -0.019643719396986517, 1.0185146540032979]",8.457794547080994,"[-0.8589367734227028, -0.7194111034900482, -0.15862425121491744, -0.031286930869946, -0.06396972986750875, -0.025174285618691034, 0.9699958044855388, -0.04607208434213582, -0.35880402874220463, 0.7167879452369004, -0.09070944658942967, 0.058654940229557716, 0.00638139419355282, 0.9515761134428129, 0.5429692666098265, 0.021000866158852306, -0.639743620545766, -0.057278884068906744, -0.02657245266760314, -0.04250145413346313, 0.9804453133044068]",8.457794547080994,10.910544138688307,7.429151754830206
18,468,0.059549908436086936,8.443493843078613,"[-0.9997182881734165, -0.8168830687933777, -0.24246463952940744, -0.19843679903255854, -0.0938184403664928, 0.06928586112634859, 0.9055503633228973, -0.2706155875285301, -0.44855015075723914, 0.8478368071128559, -0.1639328013933136, -0.0038227406020372896, -0.006413795377058704, 0.9614262614654613, 0.4794985130522862, -0.08179658873195572, -0.6837314726340767, -0.1510650686117967, -0.023463746081115316, -0.020251560639538754, 0.9681038511951698]","[-0.8688240637814119, -0.5974185175447945, -0.1420894720181236, 0.0007417453845989615, -0.05769697129342703, -0.015183285044334797, 1.0303456303612648, -0.11497783221974718, -0.36663330852089837, 0.7303327969269728, -0.0729874899168745, 0.07841756795391638, -0.0062510309011290874, 0.9701364885504397, 0.5604963005030321, 0.006708150205664976, -0.5999154906147999, 0.02253882313405586, 0.03559324184175289, -0.04101816285291179, 1.0249132403704782]",8.511253833770752,"[-0.8655823478635543, -0.5049869043991289, -0.1093445996869395, 0.07052199083495425, -0.0249959391345837, 0.008434615080836323, 0.9927484274053053, -0.10132066011493047, -0.35428686201604875, 0.771945716259631, -0.02072884569332263, 0.12535081381792035, 0.056381251760899864, 0.9526760948108234, 0.5838720317616117, -0.04368696299979232, -0.5870136230166267, 0.019769138863908558, 0.04448803924285158, -0.06777952384762384, 0.9960976427790655]",8.511253833770752,13.987790676263662,12.454558394287185
19,494,0.05885939315283794,8.27316403388977,"[-0.8129455262714638, -0.6542669940484432, -0.12828927359334077, 0.05432463851792567, -0.12520090427486313, -0.061549904621296295, 0.9922329038159706, -0.038339370456221475, -0.3002829928759185, 0.7987717122063347, -0.16030423978060082, 0.1447777538008916, 0.026316204361763004, 0.96504559416803, 0.557873792944547, 0.12268873520562028, -0.6169475295969673, 0.015261082103158023, -0.00763505059484746, -0.005397799764694185, 0.9936369077083285]","[-0.8510334763878002, -0.5900896296095595, -0.13396067035194845, 0.0009896564758093253, -0.08506417341325613, -0.023474882225134743, 1.0169119349623352, -0.09678950217451054, -0.3514373361692357, 0.7423341857168163, -0.07344494836263782, 0.09100470343642875, 0.002813550022384497, 0.9810957009683947, 0.5541176752878638, 0.07038788972487012, -0.6269233190169993, 0.029997924434748087, 0.01809048396997567, -0.035395945038884186, 1.0530701535331017]",8.27316403388977,"[-0.8129455262714638, -0.6542669940484432, -0.12828927359334077, 0.05432463851792567, -0.12520090427486313, -0.061549904621296295, 0.9922329038159706, -0.038339370456221475, -0.3002829928759185, 0.7987717122063347, -0.16030423978060082, 0.1447777538008916, 0.026316204361763004, 0.96504559416803, 0.557873792944547, 0.12268873520562028, -0.6169475295969673, 0.015261082103158023, -0.00763505059484746, -0.005397799764694185, 0.9936369077083285]",8.27316403388977,9.207092800965675,0.6353138662656115
20,520,0.06036020461668796,8.080595314502716,"[-0.7505433294424139, -0.6469022349933955, -0.22038760321352668, 0.01650565137045692, -0.12435202808393257, -0.02039410176700523, 0.9864255415866139, -0.11890512903060907, -0.39479071747491, 0.7829167990062226, -0.04875050333259265, 0.0873456700885817, 0.07806920529357876, 0.9988972171336197, 0.5788518133106058, 0.07040484816649929, -0.6775523740274257, 0.002303434167125352, 0.02456840103487668, -0.007630119412731649, 0.9972748071025825]","[-0.8168395561622316, -0.5798823205820555, -0.17433808533440368, -0.020420362644996207, -0.08220126113172192, 0.0028383630935864177, 1.0212002480272417, -0.13993639975972894, -0.37650332419727, 0.7477113496694152, -0.039304080396949395, 0.0866364377713602, 0.03524482692317767, 1.0064244901439166, 0.5686989083126716, 0.06998885290084779, -0.6400391511118283, 0.02941968248729941, 0.02423116830652302, -0.00954403819595272, 1.029716716436242]",8.080595314502716,"[-0.7505433294424139, -0.6469022349933955, -0.22038760321352668, 0.01650565137045692, -0.12435202808393257, -0.02039410176700523, 0.9864255415866139, -0.11890512903060907, -0.39479071747491, 0.7829167990062226, -0.04875050333259265, 0.0873456700885817, 0.07806920529357876, 0.9988972171336197, 0.5788518133106058, 0.07040484816649929, -0.6775523740274257, 0.002303434167125352, 0.02456840103487668, -0.007630119412731649, 0.9972748071025825]",8.080595314502716,13.719997103397663,12.735313577262659
