generation,evals,sigma,best_f,best_x,mean,best_f_gen,best_x_gen,f_gen_min,f_gen_mean,f_gen_std
1,13,0.0950530440782919,37.21280679106712,"[-0.7943601183656331, -0.8286731880770276, -0.12419763136627673, -0.07733202106718319, 0.02947522841562423, 0.01587283704320503, 0.9311913107351572, 0.7023602268962572, 0.31982475110803904, -0.03557476349749962, -0.1890768053593806, -0.1467365792831229, 0.039374048101836354, 0.10740244610813177, 0.9431563929420578, 0.5898239870488997, 0.3029807874972019, 0.016149792482109796, -0.9891302155470443, -0.06849981138964382, -0.00375992634394679, 0.10775988060058106, 0.8811946835191046, -0.919500641562077]","[-0.7602684809392446, -0.8218920824318413, -0.18059748917431073, 0.002907833187162206, -0.022275090460345544, 0.027203614173619113, 1.1119202689026417, 0.6590341122562162, 0.3909252191404623, -0.08381081821119504, -0.23895865143649073, -0.07254903094182225, 0.01419029052052671, 0.07534216770249112, 1.0722266340350313, 0.6531514310027485, 0.39543667597933246, -0.016043811163459928, -1.0718990766034016, -0.05128650420163964, -0.001818757687855466, 0.0202831230531837, 1.097574299004961, -1.1407986560368109]",37.21280679106712,"[-0.7943601183656331, -0.8286731880770276, -0.12419763136627673, -0.07733202106718319, 0.02947522841562423, 0.01587283704320503, 0.9311913107351572, 0.7023602268962572, 0.31982475110803904, -0.03557476349749962, -0.1890768053593806, -0.1467365792831229, 0.039374048101836354, 0.10740244610813177, 0.9431563929420578, 0.5898239870488997, 0.3029807874972019, 0.016149792482109796, -0.9891302155470443, -0.06849981138964382, -0.00375992634394679, 0.10775988060058106, 0.8811946835191046, -0.919500641562077]",37.21280679106712,60.80918209369366,19.43652695498085
2,26,0.09336966953226587,37.21280679106712,"[-0.7943601183656331, -0.8286731880770276, -0.12419763136627673, -0.07733202106718319, 0.02947522841562423, 0.01587283704320503, 0.9311913107351572, 0.7023602268962572, 0.31982475110803904, -0.03557476349749962, -0.1890768053593806, -0.1467365792831229, 0.039374048101836354, 0.10740244610813177, 0.9431563929420578, 0.5898239870488997, 0.3029807874972019, 0.016149792482109796, -0.9891302155470443, -0.06849981138964382, -0.00375992634394679, 0.10775988060058106, 0.8811946835191046, -0.919500641562077]","[-0.7058714983004611, -0.7456020288248659, -0.29282164480793144, 0.03064642883234078, -0.06759493463774753, 0.1152856379928883, 1.1100591512972164, 0.7242594829578947, 0.4589938843906549, -0.19520401619028516, -0.2819124865087202, -0.0684024075844065, 0.019636762933827597, 0.007457898987705961, 0.9990648675136162, 0.662081506459895, 0.3480073058768888, -0.11442417391314791, -1.128322674701634, 0.012387811942248186, 0.018285179888619715, 0.022785591284219076, 1.1055504642715048, -1.1080794275196086]",37.636669009923935,"[-0.6781997432102415, -0.7296550541203223, -0.41435081974884547, 0.20515326147201565, 0.0031359378396873354, 0.12015109516999539, 0.9926527701181748, 0.7588853742928482, 0.5271471267476677, -0.1802848132926897, -0.27475127388864906, -0.021840403094524306, 0.05146497582745371, -0.06892147125953908, 0.9990136029473581, 0.6718789506193971, 0.31098761142010856, -0.1291653759780235, -0.9059166917181727, 0.11269129308122011, 0.09423382589817779, -0.0690252856993463, 0.959460016710284, -0.9999998614780151]",37.636669009923935,55.640955461905556,20.25576164207422
3,39,0.09098288728149682,37.21280679106712,"[-0.7943601183656331, -0.8286731880770276, -0.12419763136627673, -0.07733202106718319, 0.02947522841562423, 0.01587283704320503, 0.9311913107351572, 0.7023602268962572, 0.31982475110803904, -0.03557476349749962, -0.1890768053593806, -0.1467365792831229, 0.039374048101836354, 0.10740244610813177, 0.9431563929420578, 0.5898239870488997, 0.3029807874972019, 0.016149792482109796, -0.9891302155470443, -0.06849981138964382, -0.00375992634394679, 0.10775988060058106, 0.8811946835191046, -0.919500641562077]","[-0.6921798193487196, -0.6583079080672628, -0.24751280176603146, 0.02789463432002983, -0.10660391492982094, 0.1747009096289257, 1.0703821161735416, 0.6172862379128258, 0.4454702497320681, -0.18275403985701344, -0.29822778533361255, -0.020720553450234973, 0.046011475092398835, -0.009680421504156687, 1.0122652849194205, 0.7180135902493078, 0.3906036811573974, -0.08773821208247769, -1.1894074174860954, 0.021778651678769825, 0.011005353395968831, -0.0013119861525353223, 1.1224431593477653, -1.0749666743689168]",37.818532317876816,"[-0.7345210921958832, -0.6512747124882121, -0.17633849381799943, -0.032932771705261044, -0.24050040464744943, 0.17133534988627916, 0.9892341068035757, 0.619624720099382, 0.5314274399194081, -0.218164093747861, -0.37409035420190995, 0.0022481400550502795, 0.09623636480301101, 0.08734775329954077, 0.9953775806298765, 0.6946261226409243, 0.38563344446564524, -0.03323401337715827, -0.8370372697012534, 0.1030426161045981, 0.06836211961398939, -0.022668543265299334, 0.9846725192904016, -0.9290432128658712]",37.818532317876816,94.96044795788251,70.71320706434237
4,52,0.08968828807452066,36.490663439035416,"[-0.6223910747576149, -0.7386653318876321, -0.17998131942437948, 0.05196577769822749, 0.03041256663201039, 0.27132597859408497, 0.9697360640101144, 0.6890864309858067, 0.5845756529482347, -0.07923226854421937, -0.37481143643621695, -0.042138025488293415, 0.040971190101019385, -0.0053760706166276545, 0.8727964171402761, 0.7065435692534422, 0.4553574090436001, 0.0008703098052655206, -0.8011121463148425, -0.015289535476536786, 0.043811754685731494, 0.06519386233410226, 0.8492657760810013, -0.9622074910802525]","[-0.6645399544010671, -0.6823899253015722, -0.24463492636792875, -0.021436564960273123, -0.03308760271311535, 0.23745903501753746, 1.1176674636754433, 0.6489787749415833, 0.49747932399924183, -0.21101525232342838, -0.33435252501951446, -0.055351207025541305, -0.03331155498280071, -0.05648950544142917, 0.9699540745790035, 0.7305215945442849, 0.38595087236420333, -0.03337143763366082, -1.208732190898646, 0.030546260369239298, 0.03116574005657277, 0.04527285524479133, 1.162796945456752, -1.1121666024017949]",36.490663439035416,"[-0.6223910747576149, -0.7386653318876321, -0.17998131942437948, 0.05196577769822749, 0.03041256663201039, 0.27132597859408497, 0.9697360640101144, 0.6890864309858067, 0.5845756529482347, -0.07923226854421937, -0.37481143643621695, -0.042138025488293415, 0.040971190101019385, -0.0053760706166276545, 0.8727964171402761, 0.7065435692534422, 0.4553574090436001, 0.0008703098052655206, -0.8011121463148425, -0.015289535476536786, 0.043811754685731494, 0.06519386233410226, 0.8492657760810013, -0.9622074910802525]",36.490663439035416,65.150325688032,35.75629542730685
5,65,0.08990693178389264,36.137608766555786,"[-0.7661895234933983, -0.737709990879284, -0.41007770452063363, -0.0019632597233524944, 0.10866852219502425, 0.23838594797255613, 0.9981425324648461, 0.5444821355149242, 0.6193143905060873, -0.2773618882001612, -0.26480834615848936, -0.1102372427977802, -0.18482296763182154, -0.07485448944001252, 0.9870440401178806, 0.6249770688834708, 0.37963064606321517, 0.0008629325045343764, -0.6450944663849882, 0.08767217656956969, -0.07932312512135686, -0.0849949366921132, 0.9319189828163122, -0.94403621269769]","[-0.7118966673993932, -0.6955347778308579, -0.2910558404721443, -0.01810832521077248, 0.01810993579934639, 0.2150337016313449, 1.0720118825205485, 0.570031262003288, 0.5892194919722761, -0.26546382512367617, -0.3147065761703359, -0.05474328324455193, -0.09522975977235336, -0.06821946331367074, 0.9623085960764288, 0.6908817631778925, 0.3781365833825147, -0.014835663369475883, -1.3016541143070175, 0.05370416244582131, 0.025382399282823678, -0.012332495873842117, 1.1509524230616428, -1.1740450797849373]",36.137608766555786,"[-0.7661895234933983, -0.737709990879284, -0.41007770452063363, -0.0019632597233524944, 0.10866852219502425, 0.23838594797255613, 0.9981425324648461, 0.5444821355149242, 0.6193143905060873, -0.2773618882001612, -0.26480834615848936, -0.1102372427977802, -0.18482296763182154, -0.07485448944001252, 0.9870440401178806, 0.6249770688834708, 0.37963064606321517, 0.0008629325045343764, -0.6450944663849882, 0.08767217656956969, -0.07932312512135686, -0.0849949366921132, 0.9319189828163122, -0.94403621269769]",36.137608766555786,52.99768808254829,16.003019252073315
6,78,0.08928694012238467,36.137608766555786,"[-0.7661895234933983, -0.737709990879284, -0.41007770452063363, -0.0019632597233524944, 0.10866852219502425, 0.23838594797255613, 0.9981425324648461, 0.5444821355149242, 0.6193143905060873, -0.2773618882001612, -0.26480834615848936, -0.1102372427977802, -0.18482296763182154, -0.07485448944001252, 0.9870440401178806, 0.6249770688834708, 0.37963064606321517, 0.0008629325045343764, -0.6450944663849882, 0.08767217656956969, -0.07932312512135686, -0.0849949366921132, 0.9319189828163122, -0.94403621269769]","[-0.7398595319687702, -0.6961611297896018, -0.27814825571699486, -0.04788353890782556, 0.0018979925403581803, 0.22085504651788238, 1.0248748417282576, 0.5160117103885589, 0.625962831030358, -0.29680421114494926, -0.317646608539246, -0.18362406899965905, -0.05451302518153611, -0.09419467294039086, 0.9637314867912444, 0.6912296477976079, 0.4441411847961817, -0.04748893486748916, -1.237635417040501, 0.05811275835996118, 0.010838045217268198, 0.017131021564118734, 1.1446373647276549, -1.1698292163007848]",38.282080471515656,"[-0.652759478331806, -0.6586929630932433, -0.4230950339544506, -0.12078415873152039, -0.04211967141823076, 0.24578168842087417, 0.8901237491524954, 0.4143489363807564, 0.581581672709584, -0.2537879398104694, -0.2285088326292405, -0.22121300843254682, 0.022439649781555382, -0.08532279128697805, 0.8981651068057199, 0.6561660357955538, 0.5428955629136741, -0.11668691743435519, -0.8288259323296656, 0.0033837089156936104, 0.03791375220052871, 0.09449279407392906, 0.9944311421183716, -0.875017094530153]",38.282080471515656,60.0970461827058,14.320336141095591
7,91,0.08971290886465515,36.00970536470413,"[-0.85030527882396, -0.7097705765862596, -0.34009829569619077, -0.04326042507058362, 0.08540529174723535, 0.2624368542799391, 0.9078134900359114, 0.607051328006831, 0.5857019087322991, -0.3172291782274584, -0.45392449917904537, -0.10477686197095919, -0.13118161393563693, -0.1345490775146106, 0.8420997962089968, 0.6674538398334412, 0.3579289643128395, 0.026692161345701737, -0.7161553980818414, 0.2165496008627599, 0.007894479020799372, -0.013209089901165517, 0.9789972510270565, -0.9975080365715917]","[-0.7966737412319598, -0.7386555526195723, -0.27265846620088147, -0.03710746347432106, 0.028919076410213778, 0.24627594632061997, 0.9355028119516832, 0.5830241475264574, 0.5810162889876549, -0.31471943051792217, -0.40094686812101604, -0.12114330379759557, -0.0861208778937667, -0.1296165820248228, 0.9202142520943499, 0.6634956794096644, 0.42373473407002005, 0.006213615773678646, -1.3405935341396507, 0.11645284142803737, 0.029895252072100024, 0.002073149173885633, 1.148490531899109, -1.1456402585548784]",36.00970536470413,"[-0.85030527882396, -0.7097705765862596, -0.34009829569619077, -0.04326042507058362, 0.08540529174723535, 0.2624368542799391, 0.9078134900359114, 0.607051328006831, 0.5857019087322991, -0.3172291782274584, -0.45392449917904537, -0.10477686197095919, -0.13118161393563693, -0.1345490775146106, 0.8420997962089968, 0.6674538398334412, 0.3579289643128395, 0.026692161345701737, -0.7161553980818414, 0.2165496008627599, 0.007894479020799372, -0.013209089901165517, 0.9789972510270565, -0.9975080365715917]",36.00970536470413,48.231038804237656,19.709053949678434
8,104,0.08844194798980791,35.08964782953262,"[-0.77193544141007, -0.6715354711480168, -0.23496289006083398, 0.03977195203474118, 0.018801691615664473, 0.22639868580677722, 0.9750531357589841, 0.6225256502190846, 0.5488811639560448, -0.33457247889494063, -0.41817770540650234, -0.21689471124108262, -0.13856397400927348, -0.1629292806233798, 0.8908903305796867, 0.6454876346293975, 0.38461169132983797, 0.06138336661538684, -0.684025949000447, 0.025309242611079225, 0.04156299453678841, 0.04612992250638951, 0.9959464110505233, -0.7918046688197933]","[-0.7201510511974896, -0.6988789669624583, -0.22788328782260622, 0.0013942802753206295, 0.016565990919509825, 0.2093264544405818, 0.9499068991027013, 0.6384848795637913, 0.5799040596403129, -0.28539412497480215, -0.41963213565089597, -0.115256449761324, -0.08047026753832212, -0.16744894415979483, 0.872190979620421, 0.7131735233259839, 0.4294774300146693, 0.01041136658177507, -1.3688022055226083, 0.07899143465411715, 0.045463481082316515, 0.046028919953328556, 1.1380029075382287, -1.2156442435195267]",35.08964782953262,"[-0.77193544141007, -0.6715354711480168, -0.23496289006083398, 0.03977195203474118, 0.018801691615664473, 0.22639868580677722, 0.9750531357589841, 0.6225256502190846, 0.5488811639560448, -0.33457247889494063, -0.41817770540650234, -0.21689471124108262, -0.13856397400927348, -0.1629292806233798, 0.8908903305796867, 0.6454876346293975, 0.38461169132983797, 0.06138336661538684, -0.684025949000447, 0.025309242611079225, 0.04156299453678841, 0.04612992250638951, 0.9959464110505233, -0.7918046688197933]",35.08964782953262,54.16292653633998,14.853023134110117
9,117,0.0866926243862663,35.08964782953262,"[-0.77193544141007, -0.6715354711480168, -0.23496289006083398, 0.03977195203474118, 0.018801691615664473, 0.22639868580677722, 0.9750531357589841, 0.6225256502190846, 0.5488811639560448, -0.33457247889494063, -0.41817770540650234, -0.21689471124108262, -0.13856397400927348, -0.1629292806233798, 0.8908903305796867, 0.6454876346293975, 0.38461169132983797, 0.06138336661538684, -0.684025949000447, 0.025309242611079225, 0.04156299453678841, 0.04612992250638951, 0.9959464110505233, -0.7918046688197933]","[-0.7511687981652019, -0.7302396185199866, -0.20332586851594373, -0.018203669249003455, -0.08003122316220339, 0.2613861603958746, 0.9499463295764515, 0.6647037985155623, 0.5094785157882531, -0.20992016278557843, -0.44506828592271414, -0.020606219050704706, -0.09149942687617654, -0.13072100994438324, 0.8890831612702704, 0.7048239602882497, 0.4299077178548898, 0.05635420175795452, -1.3869608426800453, 0.1202857769206072, 0.022394300673049376, 0.05088892996281831, 1.1350463103358897, -1.2289016337667384]",35.30123895406723,"[-0.8109601578197817, -0.6747681260471905, -0.16078351089014348, 0.08322130817870099, 0.0019117381002387544, 0.272142063301275, 0.9823063451652095, 0.6451357473301279, 0.5750026623071212, -0.1718261142724728, -0.5525554164472666, 0.00956905767120686, -0.11409393860470833, -0.07222234025260338, 0.9878405309615909, 0.7838018427070639, 0.46059374663515024, -0.010232421460222511, -0.6627566628473767, 0.13049482600762616, -0.05021579869136608, -0.009671636759166241, 0.9998649897024117, -0.8535122434113884]",35.30123895406723,70.0329842384045,36.697527120597606
10,130,0.08717027269777627,35.08964782953262,"[-0.77193544141007, -0.6715354711480168, -0.23496289006083398, 0.03977195203474118, 0.018801691615664473, 0.22639868580677722, 0.9750531357589841, 0.6225256502190846, 0.5488811639560448, -0.33457247889494063, -0.41817770540650234, -0.21689471124108262, -0.13856397400927348, -0.1629292806233798, 0.8908903305796867, 0.6454876346293975, 0.38461169132983797, 0.06138336661538684, -0.684025949000447, 0.025309242611079225, 0.04156299453678841, 0.04612992250638951, 0.9959464110505233, -0.7918046688197933]","[-0.6728779771681268, -0.7260664273876642, -0.20779471268977853, 0.039936426931652655, -0.16977480441727058, 0.2625665508636382, 0.9780551523947082, 0.7603447478755544, 0.4767112047580753, -0.1258855982024089, -0.36279217698075417, 0.04327527626147915, -0.1133331666982403, -0.17297824947714988, 0.915876583467628, 0.6490403867656485, 0.4164633738338397, 0.03370539777785643, -1.416062567270233, 0.1552935176855395, 0.0010202952261073057, 0.06295641874019105, 1.2055457690246818, -1.182945308394853]",35.50358748435974,"[-0.6423575314398474, -0.6684265039239812, -0.1913192764699462, 0.07371717298828193, -0.1646812199289323, 0.1705893649238513, 0.95341161078504, 0.7488451678478012, 0.48601344838238847, -0.021823228147133222, -0.30275570819773984, 0.08082735691134205, -0.23479683100882398, -0.28159368863297085, 0.8998589821718326, 0.5968440950481276, 0.36017047793283846, 0.04778137292459808, -0.6430742228514554, 0.14854836682058256, -0.05101762969126239, 0.020980690827991897, 0.8398172427822296, -0.987378630036362]",35.50358748435974,48.402535427075165,14.628345357317526
11,143,0.08735470798152103,34.993087470531464,"[-0.808871831556748, -0.5459485669300367, -0.2498463404561152, -0.07534732558318169, -0.17483035672104466, 0.36805554181928063, 0.997361786342817, 0.6767919645650968, 0.4673803682513598, -0.08136093028455971, -0.28802929247961756, -0.13957601829242677, -0.2194798638722908, -0.34178734708633346, 0.9762457182417169, 0.549931234250577, 0.4416628025328276, -0.0010220664272431457, -0.6307961080799191, 0.19665510194706812, -0.033726786255152914, -0.005323761042535749, 0.8050527187947444, -0.8743446734167488]","[-0.7251886850235941, -0.6707870438994405, -0.16767050706929906, -0.009461291252512835, -0.17406366800760767, 0.32451714542791743, 0.9829852032418893, 0.7527016083402629, 0.48889690308186406, -0.10766844243942796, -0.34614442356158387, -0.041904852315835836, -0.14114904780125803, -0.20334987772214486, 0.9023741415006238, 0.574562252228138, 0.43684520407771416, 0.028123242082690743, -1.458421395027303, 0.1702883825685442, 0.02297424740906206, 0.02434165559888325, 1.2185047572727763, -1.1666507439408493]",34.993087470531464,"[-0.808871831556748, -0.5459485669300367, -0.2498463404561152, -0.07534732558318169, -0.17483035672104466, 0.36805554181928063, 0.997361786342817, 0.6767919645650968, 0.4673803682513598, -0.08136093028455971, -0.28802929247961756, -0.13957601829242677, -0.2194798638722908, -0.34178734708633346, 0.9762457182417169, 0.549931234250577, 0.4416628025328276, -0.0010220664272431457, -0.6307961080799191, 0.19665510194706812, -0.033726786255152914, -0.005323761042535749, 0.8050527187947444, -0.8743446734167488]",34.993087470531464,63.563165948941155,44.248725815616325
