generation,evals,sigma,best_f,best_x,mean,best_f_gen,best_x_gen,f_gen_min,f_gen_mean,f_gen_std
128,3328,0.012822921017359878,6.733939170837402,"[-0.9895179754459865, -0.6533771174624103, -0.3105530134819534, -0.5173354751882294, -0.3216747648355975, -0.004647741375283573, 0.99267920665352, 0.0028279866485076983, -0.16990026946376352, 0.11605914806302385, -0.5360726092941133, 0.06691266364266893, 0.2033586578443463, 0.8671444135868095, 0.4807722168563408, 0.05478934376911335, -0.7534006810734744, 0.05255563130711813, -0.050514148888296556, 0.008020852456607476, 0.8768434012627705]","[-1.0100340437839819, -0.6308150505396101, -0.31690771615663804, -0.5057058580045193, -0.31895288940278754, 0.0025322318717063124, 1.0220078878947227, 0.003839685688737149, -0.160440672005372, 0.12585442950598316, -0.5342153289835245, 0.07524198665954687, 0.2025282917577731, 1.2521303166453601, 0.4955132585360008, 0.03812735845688654, -0.7488866734170763, 0.037475910359005646, -0.05330990008612331, -0.0016402807150648767, 1.222544502772863]",6.7498245,"[-0.9946765006437754, -0.6240794831701827, -0.31956614799558314, -0.5078225361595499, -0.3219955346972042, 0.009591451917174447, 0.9956992808740421, 0.007872581787133915, -0.15914083158170983, 0.1188460307532084, -0.5209624703421296, 0.06827922274768142, 0.198518161191771, 0.8350510458315518, 0.4997897095748926, 0.019169305045723655, -0.7524288286138603, 0.04556717809511026, -0.05555385189965819, 0.000764653177809064, 0.8926674123404091]",6.7498245,7.022801,0.17990151
129,3354,0.012776802491747993,6.733939170837402,"[-0.9895179754459865, -0.6533771174624103, -0.3105530134819534, -0.5173354751882294, -0.3216747648355975, -0.004647741375283573, 0.99267920665352, 0.0028279866485076983, -0.16990026946376352, 0.11605914806302385, -0.5360726092941133, 0.06691266364266893, 0.2033586578443463, 0.8671444135868095, 0.4807722168563408, 0.05478934376911335, -0.7534006810734744, 0.05255563130711813, -0.050514148888296556, 0.008020852456607476, 0.8768434012627705]","[-1.0028966507713577, -0.6170451519526802, -0.32159463728445115, -0.5033027074944721, -0.3165545693298403, 0.008964733597327638, 1.0266867629616456, 0.004701028538434441, -0.15345364975032236, 0.1226508612841486, -0.538863820688291, 0.0768952608436502, 0.20326328375063468, 1.2523718491542402, 0.4937935820947777, 0.040375041726178174, -0.7461314444861813, 0.04130345701489639, -0.054435560504846416, -0.0031091328480275337, 1.225080789413565]",6.7956343,"[-0.9822731403433098, -0.5879723560618819, -0.33219988892673674, -0.5012008820990046, -0.30972762284317656, 0.00946784543497297, 0.9962297765535205, 0.004632142020810539, -0.1530324676770319, 0.12538802581681918, -0.5655471721592673, 0.08096287856596193, 0.2029268815943674, 0.841290008537171, 0.4996842788253126, 0.031402688327841516, -0.7452077651081735, 0.04431479118870821, -0.05089034819361485, -0.008239120838852993, 0.8583497120313733]",6.7956343,7.0466714,0.1973483
130,3380,0.013346778461090704,6.695052623748779,"[-0.9837283259980315, -0.5865768969856513, -0.33564501273793335, -0.4776986265863892, -0.3122222282063641, 0.02981313913501675, 0.9984001098322067, 0.0020747593169793714, -0.1731570874929764, 0.11603276836000369, -0.5418089726284905, 0.06410588721339029, 0.18906728429191522, 0.8460232772198527, 0.49949542621413096, 0.029344146075622635, -0.7444048637232761, 0.06071252407265408, -0.055277120616631925, 0.00012699874111951831, 0.8618860692635378]","[-0.9956882400949106, -0.6072745448917765, -0.32468788945020227, -0.49711821552155017, -0.3137005625306998, 0.016263323436047195, 1.0349006518869552, 0.0003949146503155405, -0.1602151767518577, 0.11943280530713155, -0.5389739354149353, 0.07133434550896585, 0.19590679905673689, 1.2468451747546805, 0.49502033125008177, 0.03598273456770976, -0.7440965651304928, 0.04886170828495396, -0.05491383827557132, -0.0031494481582818225, 1.227926957742176]",6.6950526,"[-0.9837283259980315, -0.5865768969856513, -0.33564501273793335, -0.4776986265863892, -0.3122222282063641, 0.02981313913501675, 0.9984001098322067, 0.0020747593169793714, -0.1731570874929764, 0.11603276836000369, -0.5418089726284905, 0.06410588721339029, 0.18906728429191522, 0.8460232772198527, 0.49949542621413096, 0.029344146075622635, -0.7444048637232761, 0.06071252407265408, -0.055277120616631925, 0.00012699874111951831, 0.8618860692635378]",6.6950526,6.975596,0.15923269
131,3406,0.013013047754907449,6.695052623748779,"[-0.9837283259980315, -0.5865768969856513, -0.33564501273793335, -0.4776986265863892, -0.3122222282063641, 0.02981313913501675, 0.9984001098322067, 0.0020747593169793714, -0.1731570874929764, 0.11603276836000369, -0.5418089726284905, 0.06410588721339029, 0.18906728429191522, 0.8460232772198527, 0.49949542621413096, 0.029344146075622635, -0.7444048637232761, 0.06071252407265408, -0.055277120616631925, 0.00012699874111951831, 0.8618860692635378]","[-1.005765786310875, -0.6092385949694472, -0.32636314218303797, -0.5002288235211874, -0.3142527179420507, 0.010532936936476786, 1.0322964342984853, 0.0017626098083342496, -0.15535874892075713, 0.1140571008437667, -0.5354084622568145, 0.07111280361954352, 0.19389774879268884, 1.2478735068218891, 0.4921827067017261, 0.030752054156776794, -0.7420817226874697, 0.04932655248144036, -0.055082593246066534, -0.0031749105162396, 1.2254236755987191]",6.8221874,"[-0.9928006552430505, -0.6041104059596729, -0.33581075089604645, -0.50887239292509, -0.3222354391383423, 0.02110391459414024, 0.9969666574474849, 0.019639000192467403, -0.13594363933183815, 0.1035956438287311, -0.5411344343378827, 0.05620964555269216, 0.19419735314162132, 0.8385912152013103, 0.493065691778359, 0.027713007141526323, -0.743412190627235, 0.05816359850997981, -0.057764663988047305, -2.6014064807799737e-05, 0.8887213301368565]",6.8221874,7.1145344,0.19417141
132,3432,0.012112709899572905,6.695052623748779,"[-0.9837283259980315, -0.5865768969856513, -0.33564501273793335, -0.4776986265863892, -0.3122222282063641, 0.02981313913501675, 0.9984001098322067, 0.0020747593169793714, -0.1731570874929764, 0.11603276836000369, -0.5418089726284905, 0.06410588721339029, 0.18906728429191522, 0.8460232772198527, 0.49949542621413096, 0.029344146075622635, -0.7444048637232761, 0.06071252407265408, -0.055277120616631925, 0.00012699874111951831, 0.8618860692635378]","[-1.004900648839871, -0.6127872943528228, -0.3218546787483378, -0.5005252596454204, -0.3129646212346515, 0.01119886181331674, 1.0380108103507635, -0.0013018525370061536, -0.16180924915935813, 0.12134751281257307, -0.5386421614032677, 0.06937453956937303, 0.19184719713357268, 1.2433861806474942, 0.494491530830468, 0.03601686374620109, -0.7457752914066128, 0.04623540753315612, -0.05564753476210445, -0.002697341619335865, 1.2312015144150186]",6.733077,"[-0.9924030132417074, -0.6138149800997814, -0.3255833336393714, -0.5022139368493126, -0.312880861110703, 0.0007025027938306113, 0.9932905186404837, -0.004617654185833151, -0.168797121468884, 0.09855645764266853, -0.541395597373459, 0.08000924547359338, 0.19859386511364585, 0.8535858463085982, 0.4950459394057119, 0.025819707107260087, -0.7443249211743226, 0.05688148892063496, -0.060433176780207085, -0.00290862133831202, 0.8670914911063764]",6.733077,7.0269895,0.17863183
133,3458,0.011613655383278963,6.695052623748779,"[-0.9837283259980315, -0.5865768969856513, -0.33564501273793335, -0.4776986265863892, -0.3122222282063641, 0.02981313913501675, 0.9984001098322067, 0.0020747593169793714, -0.1731570874929764, 0.11603276836000369, -0.5418089726284905, 0.06410588721339029, 0.18906728429191522, 0.8460232772198527, 0.49949542621413096, 0.029344146075622635, -0.7444048637232761, 0.06071252407265408, -0.055277120616631925, 0.00012699874111951831, 0.8618860692635378]","[-1.0012614567600755, -0.6049894031577907, -0.32717996304364555, -0.49850581837345637, -0.31647883566284196, 0.013715426699083528, 1.0290124576022783, -0.001033550764555947, -0.15943627225055138, 0.1234573316788886, -0.5387083943161685, 0.07711909245012694, 0.1912858823236495, 1.2425925403382012, 0.4905244942806796, 0.033633087193309076, -0.7468357549094456, 0.04359101541675862, -0.05578263089519168, -0.0012696225107701356, 1.2249698353145146]",6.750319,"[-0.9913580098960265, -0.5966958431924336, -0.33933054134753504, -0.4895937625912043, -0.31389544710938777, 0.006569843869819838, 0.9960284180157207, -0.008973840327026087, -0.16675570925357044, 0.11256376684103364, -0.5347425768919938, 0.09965895425272844, 0.1853285039130226, 0.8484122183986477, 0.49010877849808676, 0.032543642875947625, -0.7468736978902948, 0.03624478142270298, -0.053650584983821525, 0.0021697794177918095, 0.8818515199584099]",6.750319,6.9878507,0.16540034
134,3484,0.011869945017689879,6.695052623748779,"[-0.9837283259980315, -0.5865768969856513, -0.33564501273793335, -0.4776986265863892, -0.3122222282063641, 0.02981313913501675, 0.9984001098322067, 0.0020747593169793714, -0.1731570874929764, 0.11603276836000369, -0.5418089726284905, 0.06410588721339029, 0.18906728429191522, 0.8460232772198527, 0.49949542621413096, 0.029344146075622635, -0.7444048637232761, 0.06071252407265408, -0.055277120616631925, 0.00012699874111951831, 0.8618860692635378]","[-1.0084016177205786, -0.6098757047743584, -0.32713924636393504, -0.5023606515334512, -0.3222536546812909, 0.013343500186542338, 1.032464958498353, -0.007012097666614569, -0.1626670186526248, 0.12433724902658916, -0.5319242531620114, 0.0768817360334282, 0.18729765207722437, 1.2430493613721565, 0.4883795684714305, 0.03210663915336678, -0.7488208210084462, 0.0424107651808737, -0.054288989401244325, 0.002584340263060057, 1.211344300614281]",6.755312,"[-0.9934195007330988, -0.612892360909727, -0.32772903019620286, -0.48727004348225256, -0.3264222856188485, 0.007975014834087378, 0.99479981423297, -0.004287720549778979, -0.1695620568841967, 0.11648891430420845, -0.5199550590297501, 0.07909316389110332, 0.1877690824771195, 0.8612621716287124, 0.4871209789277111, 0.03449374789339675, -0.7512627484170902, 0.050032175003195255, -0.05613070396351295, 0.001643968945594528, 0.8997774326448001]",6.755312,7.0105405,0.20298313
135,3510,0.011736068548500737,6.695052623748779,"[-0.9837283259980315, -0.5865768969856513, -0.33564501273793335, -0.4776986265863892, -0.3122222282063641, 0.02981313913501675, 0.9984001098322067, 0.0020747593169793714, -0.1731570874929764, 0.11603276836000369, -0.5418089726284905, 0.06410588721339029, 0.18906728429191522, 0.8460232772198527, 0.49949542621413096, 0.029344146075622635, -0.7444048637232761, 0.06071252407265408, -0.055277120616631925, 0.00012699874111951831, 0.8618860692635378]","[-1.0074102925321204, -0.6114304573169269, -0.32442863531461397, -0.5011772257834424, -0.32087654862106596, 0.00888346648017229, 1.0294020459394422, -0.009152051093300114, -0.16332900997462477, 0.12734168860885106, -0.5232450885792699, 0.0837937131775012, 0.1942790096737849, 1.2441655859808871, 0.4856614452202472, 0.02979603666498237, -0.7477602188986611, 0.03604146178872867, -0.05591104658918144, 0.00038553039218550437, 1.2154910294595371]",6.7087364,"[-0.9947446231262255, -0.614814054087607, -0.3271718179174816, -0.5212866881033449, -0.3218224540135628, 0.01165543066696051, 0.9999619431997527, -0.010829759379549164, -0.15630915182655544, 0.1236747434732555, -0.5218426917355725, 0.09067193252963088, 0.1953790832989005, 0.8607102091300364, 0.47682356972539286, 0.030634006498290747, -0.747796349969172, 0.03072718796138167, -0.05676072630137974, -0.0012226153004143677, 0.8954374945603133]",6.7087364,7.054574,0.26486138
136,3536,0.011594203310361659,6.695052623748779,"[-0.9837283259980315, -0.5865768969856513, -0.33564501273793335, -0.4776986265863892, -0.3122222282063641, 0.02981313913501675, 0.9984001098322067, 0.0020747593169793714, -0.1731570874929764, 0.11603276836000369, -0.5418089726284905, 0.06410588721339029, 0.18906728429191522, 0.8460232772198527, 0.49949542621413096, 0.029344146075622635, -0.7444048637232761, 0.06071252407265408, -0.055277120616631925, 0.00012699874111951831, 0.8618860692635378]","[-1.0043104586870086, -0.6050884574192077, -0.3247308024566983, -0.49827067891310295, -0.3211567597658207, 0.010932351098523876, 1.0314634459458163, -0.006402194951084041, -0.1679696184236024, 0.12079438139959653, -0.529473209535318, 0.07843128757483889, 0.2037208849906715, 1.248272585501501, 0.48658660374759555, 0.026525793905901825, -0.7489590451555064, 0.03765368757877881, -0.05744763755348214, 0.00015798749214855645, 1.216793634023402]",6.7469544,"[-0.9963910296890617, -0.6007399530905616, -0.33655551456794863, -0.48962628249814377, -0.3290593034294954, 0.008664513896286996, 0.9981345224398511, -0.0018474570461353042, -0.18008959307508615, 0.10857243342476974, -0.5291751141590093, 0.08138251261216368, 0.22244858706544512, 0.8418236742445245, 0.49101287165302604, 0.02900037204484259, -0.7462777128312883, 0.036004542273973816, -0.05861053934814829, -0.0032293713343563, 0.8838877383421372]",6.7469544,6.9812136,0.18300846
137,3562,0.011110860003479096,6.695052623748779,"[-0.9837283259980315, -0.5865768969856513, -0.33564501273793335, -0.4776986265863892, -0.3122222282063641, 0.02981313913501675, 0.9984001098322067, 0.0020747593169793714, -0.1731570874929764, 0.11603276836000369, -0.5418089726284905, 0.06410588721339029, 0.18906728429191522, 0.8460232772198527, 0.49949542621413096, 0.029344146075622635, -0.7444048637232761, 0.06071252407265408, -0.055277120616631925, 0.00012699874111951831, 0.8618860692635378]","[-1.003298428265603, -0.5995044128147039, -0.3285383167639564, -0.4968624282413851, -0.32030872427199486, 0.015214362922283028, 1.0351064808002668, -0.006456301815587028, -0.16781772640184886, 0.11492104239781001, -0.53532016999072, 0.07755540745899148, 0.20297188928284404, 1.2451479613043048, 0.48670411112835343, 0.026231907246099643, -0.7483634490224077, 0.037698602555285475, -0.05860386440102363, -0.0007519117638966977, 1.2145982319219684]",6.7084475,"[-0.9768177667079698, -0.5863879417907514, -0.33458693701840453, -0.5035358554988197, -0.3211883510489807, 0.028640775376425585, 0.9993458411466907, -0.005128412641724048, -0.15342298658258516, 0.10557573958071738, -0.5424845576010752, 0.08277028953627508, 0.19277419802835694, 0.8565086479065519, 0.48538060596626637, 0.020366936467790326, -0.7436989525229604, 0.0377315504759821, -0.05978665083394728, -0.004078133437175918, 0.8902988591488193]",6.7084475,6.9523215,0.14272615
138,3588,0.010536171416660202,6.695052623748779,"[-0.9837283259980315, -0.5865768969856513, -0.33564501273793335, -0.4776986265863892, -0.3122222282063641, 0.02981313913501675, 0.9984001098322067, 0.0020747593169793714, -0.1731570874929764, 0.11603276836000369, -0.5418089726284905, 0.06410588721339029, 0.18906728429191522, 0.8460232772198527, 0.49949542621413096, 0.029344146075622635, -0.7444048637232761, 0.06071252407265408, -0.055277120616631925, 0.00012699874111951831, 0.8618860692635378]","[-1.0088271820824062, -0.6016407996978147, -0.3276827967575719, -0.5001383902267164, -0.3189665630578991, 0.006093444421002471, 1.0307474405290102, -0.0013169796756766319, -0.1651536297028255, 0.11407983657610743, -0.5309241689781015, 0.07325782308501874, 0.20400803042306012, 1.2474600919085717, 0.48769440438329104, 0.026301848001871183, -0.7504448386881998, 0.0362009961268422, -0.05613791368658623, -0.001537840633962886, 1.2137307589765947]",6.717257,"[-0.9924206109354502, -0.6122745043528314, -0.32017158756657477, -0.4980189434757783, -0.31181716095799983, 0.010662663768971369, 0.9999252035690954, 0.0026475458253763396, -0.1541844528407396, 0.12464951151441889, -0.531275764693484, 0.06195288476958286, 0.21044189223470816, 0.8503237957502706, 0.49292960854972817, 0.04693525979140967, -0.7530471510819746, 0.04966816546888481, -0.054185668956609936, -0.0031574186350509627, 0.8822360162395607]",6.717257,6.975754,0.17165503
139,3614,0.010184028863925073,6.695052623748779,"[-0.9837283259980315, -0.5865768969856513, -0.33564501273793335, -0.4776986265863892, -0.3122222282063641, 0.02981313913501675, 0.9984001098322067, 0.0020747593169793714, -0.1731570874929764, 0.11603276836000369, -0.5418089726284905, 0.06410588721339029, 0.18906728429191522, 0.8460232772198527, 0.49949542621413096, 0.029344146075622635, -0.7444048637232761, 0.06071252407265408, -0.055277120616631925, 0.00012699874111951831, 0.8618860692635378]","[-1.0134541982760865, -0.5994513809414453, -0.3295341699796119, -0.5029247311166173, -0.3188571311735168, 0.006779660127955636, 1.0251874435832193, 0.002585036554669483, -0.16240841390484162, 0.11061151461627178, -0.5272073225543518, 0.07830087431863908, 0.20313230945638455, 1.251840899316689, 0.48701473875573936, 0.023747546309892002, -0.7493465105764547, 0.034742835377186344, -0.05448451154588611, -0.0025788894903787532, 1.2145984919963997]",6.7497053,"[-0.9913713665444716, -0.6002674911401226, -0.33199573685729694, -0.5030240532523419, -0.3263031471296626, 0.011800517045803992, 0.9914873769875902, 0.007403208600645779, -0.1559140697895346, 0.10193602426831011, -0.5239478505613369, 0.08976798253434506, 0.19252368483349477, 0.8454506044279521, 0.48779320457528247, 0.018624327333853465, -0.7513281066534319, 0.034387771984789296, -0.05370916616465297, 0.0002695017300041421, 0.8845281698355664]",6.7497053,6.9339457,0.17690411
140,3640,0.01014362068721751,6.695052623748779,"[-0.9837283259980315, -0.5865768969856513, -0.33564501273793335, -0.4776986265863892, -0.3122222282063641, 0.02981313913501675, 0.9984001098322067, 0.0020747593169793714, -0.1731570874929764, 0.11603276836000369, -0.5418089726284905, 0.06410588721339029, 0.18906728429191522, 0.8460232772198527, 0.49949542621413096, 0.029344146075622635, -0.7444048637232761, 0.06071252407265408, -0.055277120616631925, 0.00012699874111951831, 0.8618860692635378]","[-1.0146844846044312, -0.6022194827104234, -0.32579364988601833, -0.5002357514731652, -0.3176703878849257, 0.007427429984249956, 1.021752723574456, 0.0026091758165839233, -0.17137260264813342, 0.10824664667911062, -0.5310082412081442, 0.07441425746885294, 0.20415273717080334, 1.2579638784788503, 0.4883003346192072, 0.019071697136502433, -0.7465789734633936, 0.0389967165329651, -0.054382786293852715, -0.0027575201559526985, 1.216456956317646]",6.7101417,"[-0.9904157427104943, -0.6008152250388442, -0.33147826154991855, -0.5263476573975123, -0.3187810452102855, 0.013207333401559407, 0.9987985356052506, 0.004669788369243911, -0.17077275451278257, 0.08714146557028474, -0.5370552628273872, 0.08126119217390089, 0.21162606886029597, 0.834722904413212, 0.48720397888501815, 0.013594482620225399, -0.7507769307406489, 0.029512206709437484, -0.05166886898533015, -0.0018071748876685274, 0.8892845170326015]",6.7101417,6.900714,0.15673277
141,3666,0.010037050202178531,6.695052623748779,"[-0.9837283259980315, -0.5865768969856513, -0.33564501273793335, -0.4776986265863892, -0.3122222282063641, 0.02981313913501675, 0.9984001098322067, 0.0020747593169793714, -0.1731570874929764, 0.11603276836000369, -0.5418089726284905, 0.06410588721339029, 0.18906728429191522, 0.8460232772198527, 0.49949542621413096, 0.029344146075622635, -0.7444048637232761, 0.06071252407265408, -0.055277120616631925, 0.00012699874111951831, 0.8618860692635378]","[-1.0159156346722333, -0.5962454799610903, -0.3248973750829752, -0.503024304850467, -0.3180439371694222, 0.006251170022465363, 1.0241112632471772, 0.003808632028828328, -0.17093649136021763, 0.10662747783552486, -0.5311551008326586, 0.07460925272629741, 0.20470136248082896, 1.253652033843336, 0.4874141026386007, 0.022161384735856562, -0.7444864409141735, 0.036509310711864106, -0.054954097579193194, -0.002214620073157357, 1.2180637345501988]",6.70049,"[-0.9932063933106879, -0.5963192736579895, -0.3252803858250933, -0.5173513623470997, -0.3264966584448236, 0.006408683229756928, 0.995753752512678, 0.002936815257151324, -0.15775369728588368, 0.11415404602230092, -0.527710097659431, 0.07603119869683832, 0.20330206209220894, 0.8547214993807112, 0.4851324318633381, 0.013165877290115986, -0.7438790101226581, 0.02019138681623439, -0.055078441525088756, -0.0003302545711408784, 0.8875635880762066]",6.70049,6.8821263,0.13107486
142,3692,0.010196675908296086,6.6499176025390625,"[-0.9948137822427402, -0.6099973409931316, -0.3211880021300048, -0.49761552945302107, -0.3185912202031128, 0.0003270524167089976, 0.992440490876385, 0.009908328286021225, -0.16656858855281317, 0.12241909504924232, -0.5301991657675685, 0.08382917056739711, 0.20524554551761123, 0.8461633529737685, 0.49184608390568985, 0.025898336252325252, -0.7501657027772658, 0.03928830446379055, -0.05296761529983845, -0.0029525053447118635, 0.8879438576503821]","[-1.0201647827531592, -0.5961869198195229, -0.324377291349478, -0.499421142470238, -0.318829952833074, 0.0009466501400468544, 1.0152483079310262, 0.007402245446483368, -0.17132100474614267, 0.10886838825880722, -0.5327310433281891, 0.07657442394689845, 0.2034671031399864, 1.2571884427424043, 0.49057113137766284, 0.01972544694791492, -0.7451212055148148, 0.04032927418630966, -0.05373344212635412, -0.0029234950217320813, 1.213488154276474]",6.6499176,"[-0.9948137822427402, -0.6099973409931316, -0.3211880021300048, -0.49761552945302107, -0.3185912202031128, 0.0003270524167089976, 0.992440490876385, 0.009908328286021225, -0.16656858855281317, 0.12241909504924232, -0.5301991657675685, 0.08382917056739711, 0.20524554551761123, 0.8461633529737685, 0.49184608390568985, 0.025898336252325252, -0.7501657027772658, 0.03928830446379055, -0.05296761529983845, -0.0029525053447118635, 0.8879438576503821]",6.6499176,6.9458203,0.19370042
143,3718,0.009643041900989304,6.6499176025390625,"[-0.9948137822427402, -0.6099973409931316, -0.3211880021300048, -0.49761552945302107, -0.3185912202031128, 0.0003270524167089976, 0.992440490876385, 0.009908328286021225, -0.16656858855281317, 0.12241909504924232, -0.5301991657675685, 0.08382917056739711, 0.20524554551761123, 0.8461633529737685, 0.49184608390568985, 0.025898336252325252, -0.7501657027772658, 0.03928830446379055, -0.05296761529983845, -0.0029525053447118635, 0.8879438576503821]","[-1.017482663583597, -0.6037034735467296, -0.32230071377775266, -0.5039150671624011, -0.3212080839410431, 0.0023420976806187302, 1.0178274439298856, 0.00332473527862152, -0.1733447180946205, 0.10873050173781276, -0.5324244127242389, 0.07857927520143478, 0.20361189402810276, 1.2528110284009168, 0.4897254494510131, 0.018681537753197502, -0.7478930802730185, 0.043641005035401685, -0.05456612795170655, -0.0011391672889059247, 1.2107201427576317]",6.751414,"[-0.9958173291896913, -0.6064184625421701, -0.3215832483034437, -0.5016524861831504, -0.32580896899924006, 0.006527583017142406, 0.9937812984897377, -0.0008385917860127805, -0.17528600048835163, 0.10446727408246716, -0.5230459289041567, 0.08541551754257479, 0.197380115691544, 0.8485153099927744, 0.4895938768516643, 0.005203300550376228, -0.7490902579022429, 0.051134041910926756, -0.056600564196682704, -0.0022825430624383875, 0.8893046103395513]",6.751414,6.9092607,0.17009747
144,3744,0.00929952308070795,6.6499176025390625,"[-0.9948137822427402, -0.6099973409931316, -0.3211880021300048, -0.49761552945302107, -0.3185912202031128, 0.0003270524167089976, 0.992440490876385, 0.009908328286021225, -0.16656858855281317, 0.12241909504924232, -0.5301991657675685, 0.08382917056739711, 0.20524554551761123, 0.8461633529737685, 0.49184608390568985, 0.025898336252325252, -0.7501657027772658, 0.03928830446379055, -0.05296761529983845, -0.0029525053447118635, 0.8879438576503821]","[-1.0190625176713135, -0.5994777291038492, -0.3249907536556108, -0.5071057504033064, -0.31770303403373956, 0.004303782883649801, 1.0283413902673457, 0.003270019909351431, -0.1738104954956899, 0.10420181102144752, -0.5397882902995677, 0.0762107775637524, 0.20918387786154952, 1.2561009714244735, 0.4908516848698015, 0.01974072727496067, -0.7479723862694725, 0.04562241576598907, -0.05531245107707341, -0.0011330323974877083, 1.2102139585283973]",6.717474,"[-0.9928487768819837, -0.5944156922611885, -0.3296228279288283, -0.506091664267483, -0.31634933462509174, 0.01784225842190614, 0.9982815579125338, 0.004351389708781316, -0.16644449232944816, 0.08704470862893016, -0.5535250080074554, 0.07689065579976133, 0.21874199946310727, 0.8463236344212625, 0.4924283494201157, 0.016442471263352833, -0.7461502841273756, 0.047027883944894294, -0.05673845624396498, 1.9097852306576915e-05, 0.8902792359002066]",6.717474,6.8642416,0.121029176
145,3770,0.008859652585307564,6.6499176025390625,"[-0.9948137822427402, -0.6099973409931316, -0.3211880021300048, -0.49761552945302107, -0.3185912202031128, 0.0003270524167089976, 0.992440490876385, 0.009908328286021225, -0.16656858855281317, 0.12241909504924232, -0.5301991657675685, 0.08382917056739711, 0.20524554551761123, 0.8461633529737685, 0.49184608390568985, 0.025898336252325252, -0.7501657027772658, 0.03928830446379055, -0.05296761529983845, -0.0029525053447118635, 0.8879438576503821]","[-1.0206832568075908, -0.599647032800161, -0.3268580147722507, -0.5082611990583861, -0.3171822865916359, 0.0016355585368386539, 1.028211764024822, 0.005271633123342604, -0.17505526406900243, 0.10375353461265457, -0.5408095777965538, 0.07727397963893679, 0.211141386701712, 1.258874736606267, 0.4929809767581704, 0.021379676817521585, -0.7500248806235101, 0.043560063014555325, -0.05492714707053203, -0.002697530959692038, 1.2162431707955361]",6.655368,"[-0.9969784758885111, -0.589812995034739, -0.3317407717834048, -0.5106127764819315, -0.3118242693204999, 0.004435621611596843, 0.9990593798442543, 0.00938400766070039, -0.17768371819557185, 0.10383694799437858, -0.5527391281413615, 0.0839454784797927, 0.21111513800659745, 0.833190417362386, 0.49509121794540184, 0.016063930157165802, -0.753379246248567, 0.03488201566871834, -0.05506783904599879, -0.004579834055114079, 0.8757027807085894]",6.655368,6.8407335,0.12678885
146,3796,0.008578992571743495,6.6499176025390625,"[-0.9948137822427402, -0.6099973409931316, -0.3211880021300048, -0.49761552945302107, -0.3185912202031128, 0.0003270524167089976, 0.992440490876385, 0.009908328286021225, -0.16656858855281317, 0.12241909504924232, -0.5301991657675685, 0.08382917056739711, 0.20524554551761123, 0.8461633529737685, 0.49184608390568985, 0.025898336252325252, -0.7501657027772658, 0.03928830446379055, -0.05296761529983845, -0.0029525053447118635, 0.8879438576503821]","[-1.0236184151634604, -0.5994546415648088, -0.32467289330363924, -0.5054610498085583, -0.3149499274408314, 0.0005094893375508058, 1.0264946853730965, 0.007762819949872775, -0.1813335234307856, 0.10619774185278903, -0.5355178900602011, 0.07406801598056059, 0.21202263078225905, 1.2617382563036783, 0.4930255068611807, 0.020076366828159845, -0.7500456373159351, 0.04226191585743786, -0.056325056564800496, -0.003383509817304091, 1.2144106544218873]",6.711806,"[-0.9965250319345662, -0.6093342354604375, -0.31907068804668404, -0.5043336857750221, -0.3174501590445109, -0.00819715497638949, 0.997875615997111, 0.006953208307094265, -0.18316496763095122, 0.1119154352624243, -0.5184534725828226, 0.083305357162205, 0.20683923236175453, 0.8382385830542368, 0.4908201991713833, 0.023755538090664594, -0.7521859027263667, 0.033892169807021824, -0.059177653516380394, -0.0036438679302426826, 0.8850243821571363]",6.711806,6.9002094,0.1558504
147,3822,0.00796606488521085,6.6499176025390625,"[-0.9948137822427402, -0.6099973409931316, -0.3211880021300048, -0.49761552945302107, -0.3185912202031128, 0.0003270524167089976, 0.992440490876385, 0.009908328286021225, -0.16656858855281317, 0.12241909504924232, -0.5301991657675685, 0.08382917056739711, 0.20524554551761123, 0.8461633529737685, 0.49184608390568985, 0.025898336252325252, -0.7501657027772658, 0.03928830446379055, -0.05296761529983845, -0.0029525053447118635, 0.8879438576503821]","[-1.023688425002288, -0.597866537302339, -0.32555544225875305, -0.5050496367885849, -0.31533343728943886, 0.00391161424934636, 1.0291788284071672, 0.008367465703673154, -0.18053095352725157, 0.10425044847447595, -0.5414298044705019, 0.0728007788253079, 0.20893907769709213, 1.2608218703185297, 0.4921504664696833, 0.019624245459706376, -0.7499354993466475, 0.046363147287634174, -0.05601048809596806, -0.002159340790006369, 1.2111306396806483]",6.675627,"[-0.9960751117489546, -0.594936693978174, -0.32792176953091595, -0.4948818356297099, -0.3154369509261744, 0.010897766107398198, 0.997999298056231, -0.0011397610759945383, -0.19246384822073284, 0.09606061845136595, -0.5485986747779065, 0.0712349194383012, 0.21079470995291977, 0.8397385595929262, 0.49022257610124864, 0.015207674093421858, -0.7507515192363421, 0.05371768854254515, -0.05532813370585184, -0.0009612604643257179, 0.9001184649083497]",6.675627,6.8973255,0.18340696
