generation,evals,sigma,best_f,best_x,mean,best_f_gen,best_x_gen,f_gen_min,f_gen_mean,f_gen_std
280,7280,0.004126918765434798,5.488823890686035,"[-0.935797237384785, 0.2376347340644432, -0.37675972477508146, -0.027397230948813973, -0.35846179144501344, 0.11596446311961052, 0.9996525765824382, -0.17476303043268115, 0.44407513068524573, 0.26487741045331925, -0.191541202776695, 0.28909412601553536, -0.0702029571196369, 0.9137615181237037, 0.5331892763060694, -0.07689274651350247, -0.7836939876048322, 0.48864857854438176, -0.12813039028071588, 0.05057901261633728, 0.8949210379700953]","[-0.9356748061551544, 0.23800828283067044, -0.3678785663195761, -0.022248584074360842, -0.3555037595032858, 0.11800392738713573, 1.049276450315531, -0.17828964271605177, 0.44453390420380345, 0.2560159962630412, -0.20466362061473956, 0.29277961565410504, -0.07341296318188019, 1.1802245864182523, 0.5339189790865004, -0.08293581113792885, -0.7847964875719623, 0.4819949890381229, -0.1275689830284838, 0.047640809700677425, 0.8924827376548935]",5.5280285,"[-0.9401801027048995, 0.23809949027635469, -0.3750973627726033, -0.02542593079649869, -0.3548014450365172, 0.11466080845717004, 0.9999999898556358, -0.18347607143955605, 0.4436617940011337, 0.25660359017161877, -0.20811304221100183, 0.2927384611188818, -0.07473371800237087, 0.9228161917475938, 0.5331710938595173, -0.08215704705594926, -0.7828145528491847, 0.4806657101319471, -0.12549453488678738, 0.04806453950323469, 0.8876030179640911]",5.5280285,5.6372724,0.049061175
281,7306,0.004004634111107203,5.488823890686035,"[-0.935797237384785, 0.2376347340644432, -0.37675972477508146, -0.027397230948813973, -0.35846179144501344, 0.11596446311961052, 0.9996525765824382, -0.17476303043268115, 0.44407513068524573, 0.26487741045331925, -0.191541202776695, 0.28909412601553536, -0.0702029571196369, 0.9137615181237037, 0.5331892763060694, -0.07689274651350247, -0.7836939876048322, 0.48864857854438176, -0.12813039028071588, 0.05057901261633728, 0.8949210379700953]","[-0.936061422845987, 0.238240015180207, -0.3673709528335332, -0.02318687936356547, -0.3552957350171815, 0.11747726672241753, 1.0495214046622732, -0.17735922855484593, 0.4460304261232471, 0.2558512187781485, -0.203876537003068, 0.29234548400929117, -0.07393648145896295, 1.1813314781685575, 0.5339027619352297, -0.0815392425594466, -0.7846443623007946, 0.48134526872277017, -0.12665629635990547, 0.04833312616106876, 0.8904040574336074]",5.5321846,"[-0.9367944072401557, 0.24621579690127693, -0.3716045269042757, -0.028290088650177368, -0.3521325385969068, 0.11466287643703517, 0.9999594440513716, -0.17626887436824631, 0.4444241119678749, 0.2550251407947998, -0.20489040552368945, 0.29132586581924297, -0.07154575083824981, 0.9216111175993221, 0.5344518459148921, -0.07949143145196835, -0.7847829930752181, 0.4818942685792085, -0.12687672683813483, 0.04923365711216021, 0.8912922946326197]",5.5321846,5.686898,0.11063423
282,7332,0.004051934319391122,5.488823890686035,"[-0.935797237384785, 0.2376347340644432, -0.37675972477508146, -0.027397230948813973, -0.35846179144501344, 0.11596446311961052, 0.9996525765824382, -0.17476303043268115, 0.44407513068524573, 0.26487741045331925, -0.191541202776695, 0.28909412601553536, -0.0702029571196369, 0.9137615181237037, 0.5331892763060694, -0.07689274651350247, -0.7836939876048322, 0.48864857854438176, -0.12813039028071588, 0.05057901261633728, 0.8949210379700953]","[-0.9350321190140631, 0.24014220825005234, -0.3689241129221345, -0.0232849690197789, -0.3544875897004463, 0.1167520639487684, 1.0504678890711114, -0.17735930677061557, 0.4468612305115892, 0.25557860791024817, -0.2042201193202807, 0.29364881604919374, -0.07356058912663947, 1.1786411195461692, 0.5335493009051898, -0.08113589422771995, -0.785303619614614, 0.4808222786788971, -0.12676982890074595, 0.048392602496148254, 0.8907689028500742]",5.542787,"[-0.9321603939739533, 0.2420764886248092, -0.37539818148211673, -0.025987562664912145, -0.3544175448776259, 0.11274683615277126, 0.99999848630534, -0.17888266672572842, 0.4533177681908449, 0.2554978113690148, -0.2090685231100367, 0.29350719693625654, -0.07240032874157824, 0.9224481602225408, 0.5335027844991062, -0.08092615060176718, -0.7858410990410746, 0.4792060831091575, -0.12666978811335286, 0.04897410671207287, 0.8900123695094344]",5.542787,5.6896167,0.09450284
283,7358,0.0040636189153222466,5.488823890686035,"[-0.935797237384785, 0.2376347340644432, -0.37675972477508146, -0.027397230948813973, -0.35846179144501344, 0.11596446311961052, 0.9996525765824382, -0.17476303043268115, 0.44407513068524573, 0.26487741045331925, -0.191541202776695, 0.28909412601553536, -0.0702029571196369, 0.9137615181237037, 0.5331892763060694, -0.07689274651350247, -0.7836939876048322, 0.48864857854438176, -0.12813039028071588, 0.05057901261633728, 0.8949210379700953]","[-0.933797058558317, 0.2434103918287569, -0.3685777999435548, -0.023911867912551586, -0.35660946512143615, 0.11845038746206164, 1.0487239245471178, -0.17921250590473, 0.4497158294996415, 0.2562451371339995, -0.20359621577061407, 0.295041613147279, -0.07350775671391217, 1.1799047361051238, 0.5335808845083315, -0.08011151674186864, -0.7854648825916957, 0.4815408390406182, -0.1272998093003294, 0.048390787707353854, 0.8922551549589514]",5.5149097,"[-0.9307722618869594, 0.23950872576932672, -0.3686570308015965, -0.023903315204801136, -0.3548511337675917, 0.11975089911519687, 0.9998770960061647, -0.17886068312511716, 0.44943318591444265, 0.25786773297052507, -0.20148415729089883, 0.295053549504036, -0.07364800251467277, 0.9211849888188551, 0.5335735660090296, -0.0793362266841619, -0.7851110671838214, 0.4801139705494154, -0.12666586520211334, 0.04847590530067344, 0.8897734018157744]",5.5149097,5.691622,0.18746403
284,7384,0.004170019404969144,5.488823890686035,"[-0.935797237384785, 0.2376347340644432, -0.37675972477508146, -0.027397230948813973, -0.35846179144501344, 0.11596446311961052, 0.9996525765824382, -0.17476303043268115, 0.44407513068524573, 0.26487741045331925, -0.191541202776695, 0.28909412601553536, -0.0702029571196369, 0.9137615181237037, 0.5331892763060694, -0.07689274651350247, -0.7836939876048322, 0.48864857854438176, -0.12813039028071588, 0.05057901261633728, 0.8949210379700953]","[-0.9337113839876082, 0.24659043474569883, -0.3721474114266337, -0.021994298469988155, -0.3572511780961989, 0.11566384792517856, 1.0524026775991133, -0.18001959145971214, 0.4498205929263863, 0.256153667617095, -0.20594790305842475, 0.2949872981679764, -0.0738946568045573, 1.1792442910487233, 0.5337331445565412, -0.0808379613828307, -0.7860780975300264, 0.48114588646054446, -0.1278163002684971, 0.049748248694932246, 0.8921058586173022]",5.532462,"[-0.9379413818103143, 0.2499939169854895, -0.37281662620122635, -0.018889767318568878, -0.35686770018801917, 0.10833466908094107, 0.9999060449542682, -0.18075048871168295, 0.45051192438784654, 0.25955461033286126, -0.2110758814471608, 0.29444180974387546, -0.07587049116955415, 0.9237018250851937, 0.533307615205574, -0.08113215480578814, -0.7862826358032816, 0.48080327952603813, -0.12643902937670337, 0.05179970429129773, 0.8909186641727902]",5.532462,5.6861496,0.14935927
285,7410,0.004151321874943275,5.488823890686035,"[-0.935797237384785, 0.2376347340644432, -0.37675972477508146, -0.027397230948813973, -0.35846179144501344, 0.11596446311961052, 0.9996525765824382, -0.17476303043268115, 0.44407513068524573, 0.26487741045331925, -0.191541202776695, 0.28909412601553536, -0.0702029571196369, 0.9137615181237037, 0.5331892763060694, -0.07689274651350247, -0.7836939876048322, 0.48864857854438176, -0.12813039028071588, 0.05057901261633728, 0.8949210379700953]","[-0.9345950950764651, 0.2486202565528579, -0.3715074977928053, -0.023883854357998828, -0.3582263112650094, 0.11493246246376687, 1.0527700915970648, -0.1811557639869973, 0.45049551637683194, 0.2572697436543226, -0.2059045316129131, 0.2944147302021233, -0.07517149886519678, 1.1825710789736792, 0.533723449108313, -0.08061828730898699, -0.7862384781595677, 0.4810831660208723, -0.12778999786166512, 0.049947657908997446, 0.8924096070434195]",5.5087395,"[-0.9337022873943468, 0.24979076539893308, -0.3772487739719166, -0.025310126116495166, -0.36210747390678, 0.11196007611888646, 0.9998854966609805, -0.18242099172076803, 0.4577623543405084, 0.2549414953467025, -0.20678042431775923, 0.29388613874765745, -0.07749927737524971, 0.9111908415681192, 0.5336367526315389, -0.07842367092827186, -0.7865495023356128, 0.48045140816655985, -0.1278261146638458, 0.05229721018180899, 0.8921279620205576]",5.5087395,7.3924146,8.544278
286,7436,0.004180075929338994,5.488823890686035,"[-0.935797237384785, 0.2376347340644432, -0.37675972477508146, -0.027397230948813973, -0.35846179144501344, 0.11596446311961052, 0.9996525765824382, -0.17476303043268115, 0.44407513068524573, 0.26487741045331925, -0.191541202776695, 0.28909412601553536, -0.0702029571196369, 0.9137615181237037, 0.5331892763060694, -0.07689274651350247, -0.7836939876048322, 0.48864857854438176, -0.12813039028071588, 0.05057901261633728, 0.8949210379700953]","[-0.9334894537868859, 0.24988077517020896, -0.3705721791467041, -0.025405838104523792, -0.3582175941518845, 0.11427629684205808, 1.054999288519339, -0.17894841760760247, 0.45202144931913596, 0.2554588626836707, -0.20687431973908108, 0.29386500947892935, -0.07588495709461845, 1.1816141020963153, 0.5339447334282033, -0.08116068081371525, -0.7870661799570747, 0.4812958504988877, -0.12835417009060307, 0.05047190028983292, 0.8943568573818251]",5.5509124,"[-0.9333700077148067, 0.2519489714505129, -0.3724390054632185, -0.028959839903735005, -0.35626718569293186, 0.11301338640775166, 0.9990361451108511, -0.1748039027058599, 0.4533404405463389, 0.25410881953158754, -0.2069256313646689, 0.2909953789450913, -0.07578790465402795, 0.9177808030766258, 0.5340995968767236, -0.07957266247967253, -0.787515366160093, 0.48123702805117696, -0.12948992331110706, 0.04980036689297678, 0.8938582849665423]",5.5509124,5.6843643,0.08044712
287,7462,0.004280457715170182,5.488823890686035,"[-0.935797237384785, 0.2376347340644432, -0.37675972477508146, -0.027397230948813973, -0.35846179144501344, 0.11596446311961052, 0.9996525765824382, -0.17476303043268115, 0.44407513068524573, 0.26487741045331925, -0.191541202776695, 0.28909412601553536, -0.0702029571196369, 0.9137615181237037, 0.5331892763060694, -0.07689274651350247, -0.7836939876048322, 0.48864857854438176, -0.12813039028071588, 0.05057901261633728, 0.8949210379700953]","[-0.934225227854831, 0.24806777048188744, -0.3689148904800487, -0.024623766876156052, -0.3575357305258227, 0.11284027417268053, 1.0556782669337061, -0.17675794116680713, 0.4491147219976512, 0.2550759829655084, -0.2053398362074014, 0.2931268408077582, -0.0776363079656459, 1.181589198333447, 0.5335209525829617, -0.08006840822682972, -0.787552129993294, 0.48115396654340825, -0.1280568026323629, 0.051535694978293606, 0.8947030314068692]",5.5480347,"[-0.9329658487477293, 0.24882968332068459, -0.3722713074972, -0.0222875684613144, -0.36061384870126295, 0.11176089098250816, 0.9999534995842919, -0.17741095608699478, 0.4490715822574533, 0.2586780112073102, -0.20154735038075472, 0.2947999082930045, -0.0824776748189455, 0.9122037124837746, 0.5333282135072847, -0.0780773454883985, -0.787753725633907, 0.4845246130248154, -0.1272433923011011, 0.053585529425868056, 0.898561058739784]",5.5480347,5.6465564,0.060388107
288,7488,0.004238808619442252,5.474587440490723,"[-0.9333798127852527, 0.24870197126170548, -0.361356135862904, -0.027672524341474353, -0.35969630177277345, 0.11477657663435697, 0.9999969564075245, -0.1765422237118329, 0.45537459330268176, 0.2586099750917603, -0.210102147148844, 0.29316145725971515, -0.07899081508914216, 0.9237316292589787, 0.5338466059060851, -0.08054915465802517, -0.7872100709099978, 0.48119604087436535, -0.12752150893055053, 0.05186362555531037, 0.8930326203912263]","[-0.9342581004223734, 0.248582923396967, -0.3666937100676278, -0.025200411469813805, -0.35852455821455403, 0.1134810148607509, 1.0540231895903136, -0.17725864340795475, 0.4495711337427588, 0.2571251550954859, -0.20576906052681054, 0.29302845993543436, -0.07838437437694476, 1.1800703337360587, 0.53366496849227, -0.07985353335731372, -0.7873846663610368, 0.4811073037474454, -0.12771497738853438, 0.051306484237377756, 0.8932003889202446]",5.4745874,"[-0.9333798127852527, 0.24870197126170548, -0.361356135862904, -0.027672524341474353, -0.35969630177277345, 0.11477657663435697, 0.9999969564075245, -0.1765422237118329, 0.45537459330268176, 0.2586099750917603, -0.210102147148844, 0.29316145725971515, -0.07899081508914216, 0.9237316292589787, 0.5338466059060851, -0.08054915465802517, -0.7872100709099978, 0.48119604087436535, -0.12752150893055053, 0.05186362555531037, 0.8930326203912263]",5.4745874,9.046219,11.831102
289,7514,0.004242907449322328,5.474587440490723,"[-0.9333798127852527, 0.24870197126170548, -0.361356135862904, -0.027672524341474353, -0.35969630177277345, 0.11477657663435697, 0.9999969564075245, -0.1765422237118329, 0.45537459330268176, 0.2586099750917603, -0.210102147148844, 0.29316145725971515, -0.07899081508914216, 0.9237316292589787, 0.5338466059060851, -0.08054915465802517, -0.7872100709099978, 0.48119604087436535, -0.12752150893055053, 0.05186362555531037, 0.8930326203912263]","[-0.9370226256003751, 0.2466880455381991, -0.3631799946572601, -0.02622794775721945, -0.358136276449201, 0.11355714515983549, 1.0525721550640363, -0.17548844680403713, 0.4471016217704945, 0.25482744761508047, -0.20481810540282194, 0.2926886436954272, -0.07805466793740976, 1.1786051721124378, 0.5334135753788822, -0.07850802378964879, -0.7872422061495287, 0.4805172795350106, -0.12753104572727805, 0.050453814647407294, 0.8925443082322609]",5.5603976,"[-0.9410912854853277, 0.23776169336754677, -0.358945610470819, -0.024029274050536276, -0.35441847604946725, 0.1168928851904527, 0.9999840103321759, -0.17404301573849382, 0.4387701227873427, 0.24864917716107213, -0.20299290543801848, 0.2921107790870295, -0.07775579094476255, 0.9252059241219265, 0.5318702830304375, -0.07443075428725585, -0.785620490076365, 0.48026519721334776, -0.12558216695435398, 0.04945481072012751, 0.8899887877618602]",5.5603976,5.7381907,0.24798384
290,7540,0.0040476291596651965,5.474587440490723,"[-0.9333798127852527, 0.24870197126170548, -0.361356135862904, -0.027672524341474353, -0.35969630177277345, 0.11477657663435697, 0.9999969564075245, -0.1765422237118329, 0.45537459330268176, 0.2586099750917603, -0.210102147148844, 0.29316145725971515, -0.07899081508914216, 0.9237316292589787, 0.5338466059060851, -0.08054915465802517, -0.7872100709099978, 0.48119604087436535, -0.12752150893055053, 0.05186362555531037, 0.8930326203912263]","[-0.9362752509719261, 0.24470079384763724, -0.3624406054004906, -0.025808925962011935, -0.3586569579044546, 0.11362675887948567, 1.053771230174552, -0.17468718914747583, 0.4489586815702796, 0.2539039889477839, -0.20434346299300404, 0.29261214878193986, -0.07873813980576985, 1.1788613048470913, 0.5335298080319505, -0.08071047090774203, -0.7872221139984836, 0.4805982702790719, -0.127557630774635, 0.05032599009284346, 0.8928516709387356]",5.5312934,"[-0.9377856264991093, 0.24684153429638975, -0.3668563205055564, -0.02288485270432121, -0.35545321805878755, 0.10774487079967532, 0.9995075602977327, -0.17275170017234365, 0.4449735150687431, 0.25057014775934716, -0.2040416949403077, 0.29120126398690005, -0.0798586595162149, 0.9200976698566384, 0.5337983881952416, -0.08348554282857679, -0.7877343762575544, 0.48371692596745103, -0.1280984453924741, 0.049673121961696515, 0.8997421761141878]",5.5312934,5.655584,0.065266885
291,7566,0.004316931852492279,5.474587440490723,"[-0.9333798127852527, 0.24870197126170548, -0.361356135862904, -0.027672524341474353, -0.35969630177277345, 0.11477657663435697, 0.9999969564075245, -0.1765422237118329, 0.45537459330268176, 0.2586099750917603, -0.210102147148844, 0.29316145725971515, -0.07899081508914216, 0.9237316292589787, 0.5338466059060851, -0.08054915465802517, -0.7872100709099978, 0.48119604087436535, -0.12752150893055053, 0.05186362555531037, 0.8930326203912263]","[-0.9362689106261106, 0.2432634509242809, -0.36101156809992724, -0.025398776130348622, -0.36058926330079505, 0.11372978414325934, 1.054203647748139, -0.1723846889707237, 0.4496784919951486, 0.2498779766838327, -0.2043437303444885, 0.291838790398113, -0.07824093770055332, 1.178277357312994, 0.5336360635807597, -0.08173782213002016, -0.7870022257089622, 0.4801264615256159, -0.12783194259823216, 0.05019867363818188, 0.8913846830537087]",5.529335,"[-0.9311789419846386, 0.24583327420054626, -0.35902923952620214, -0.02627928416332865, -0.3657530067693723, 0.11311384603333008, 0.9999968272142846, -0.1753065959947635, 0.45773343681770284, 0.24619470448042927, -0.20940203499723536, 0.293342835390631, -0.08417680441428298, 0.9204049011138394, 0.5332899788781698, -0.08227765922063854, -0.7882886192409536, 0.48032801271998354, -0.12886382384133782, 0.050148402924889535, 0.8948974814394358]",5.529335,5.6707463,0.12730928
292,7592,0.004487852257307278,5.474587440490723,"[-0.9333798127852527, 0.24870197126170548, -0.361356135862904, -0.027672524341474353, -0.35969630177277345, 0.11477657663435697, 0.9999969564075245, -0.1765422237118329, 0.45537459330268176, 0.2586099750917603, -0.210102147148844, 0.29316145725971515, -0.07899081508914216, 0.9237316292589787, 0.5338466059060851, -0.08054915465802517, -0.7872100709099978, 0.48119604087436535, -0.12752150893055053, 0.05186362555531037, 0.8930326203912263]","[-0.9361799966434351, 0.24203289443448148, -0.3627786262687597, -0.0255156450050448, -0.36174247545596, 0.1155917956326232, 1.0545467775033446, -0.17293951277501945, 0.450851758478911, 0.24784471770015065, -0.20490748886129595, 0.29227870586331667, -0.07714048058151185, 1.1792057501506938, 0.5336120729199121, -0.0801005375327481, -0.7872596439078524, 0.47984666540496834, -0.12799203363581307, 0.050514357953700004, 0.8915830852281212]",5.523433,"[-0.9334335014056337, 0.246287541785548, -0.36890176736698854, -0.027789011110876744, -0.36801022960944035, 0.11605502742977236, 0.9999969318083823, -0.1793489010985168, 0.4526288995244912, 0.24397205605062589, -0.2063419608350025, 0.2937738498866113, -0.0784006762464977, 0.9133401188623703, 0.5329757171787052, -0.07507070592103203, -0.788300332411694, 0.4799880052552962, -0.12904433944971916, 0.049499359795737365, 0.8926165672512044]",5.523433,5.661413,0.07099175
293,7618,0.004689755488671621,5.474587440490723,"[-0.9333798127852527, 0.24870197126170548, -0.361356135862904, -0.027672524341474353, -0.35969630177277345, 0.11477657663435697, 0.9999969564075245, -0.1765422237118329, 0.45537459330268176, 0.2586099750917603, -0.210102147148844, 0.29316145725971515, -0.07899081508914216, 0.9237316292589787, 0.5338466059060851, -0.08054915465802517, -0.7872100709099978, 0.48119604087436535, -0.12752150893055053, 0.05186362555531037, 0.8930326203912263]","[-0.9387430884224142, 0.24079550014417486, -0.36376852543167953, -0.024671328061833735, -0.3615445227336901, 0.11399918296294691, 1.0536032926984458, -0.1738963560244439, 0.44712246187950405, 0.2465078511855221, -0.20372719286694996, 0.29345098063639546, -0.0763610760617681, 1.1804322248971328, 0.533671335184907, -0.08116593555101537, -0.7867863106461747, 0.4798370768115506, -0.1267948166461456, 0.05059324757990048, 0.8908161603734885]",5.5269036,"[-0.9430081737094393, 0.24099645193173883, -0.36053029621380883, -0.02294354545858044, -0.36159808188220893, 0.11587432657312334, 0.9999484932061312, -0.17810851543675815, 0.4451058519369156, 0.2513580872376779, -0.20523956216184847, 0.294487494877309, -0.07731220736921522, 0.9158909296561951, 0.5337726890687758, -0.0798213736536222, -0.7865915067682329, 0.4816610893289013, -0.12578326018959482, 0.051232836976028207, 0.8944870177614717]",5.5269036,7.3626003,8.646832
294,7644,0.004908546734622296,5.474587440490723,"[-0.9333798127852527, 0.24870197126170548, -0.361356135862904, -0.027672524341474353, -0.35969630177277345, 0.11477657663435697, 0.9999969564075245, -0.1765422237118329, 0.45537459330268176, 0.2586099750917603, -0.210102147148844, 0.29316145725971515, -0.07899081508914216, 0.9237316292589787, 0.5338466059060851, -0.08054915465802517, -0.7872100709099978, 0.48119604087436535, -0.12752150893055053, 0.05186362555531037, 0.8930326203912263]","[-0.9393322171578432, 0.24322905357958127, -0.36528039185831235, -0.025684022409664848, -0.3638874343851346, 0.1119118261427054, 1.057036523674902, -0.17168544438956213, 0.4471689622551804, 0.24585908853430372, -0.20364769475546882, 0.2922298865620812, -0.07613404424419859, 1.1813631704513674, 0.5339613382698091, -0.08110983184810976, -0.787146317471561, 0.480711428231471, -0.12769747515028712, 0.051007888072195515, 0.8923252618751192]",5.5371623,"[-0.943638120279558, 0.24465482840176908, -0.3561815355097542, -0.02744060407957077, -0.36802165679418497, 0.11316352651142972, 0.9996145704872252, -0.16867146305915307, 0.44951004035176145, 0.2456667384756424, -0.20535426237483853, 0.2908975025147853, -0.08170904631177923, 0.9134556352740958, 0.5351788101231915, -0.08061809257817405, -0.7882840822514389, 0.481656165231607, -0.1291739481016689, 0.051656971319929156, 0.8946716224216394]",5.5371623,7.352494,8.534375
295,7670,0.005185147645983488,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.937983807758271, 0.2455751752762346, -0.3647239080800458, -0.025460989606677087, -0.3656674937432604, 0.11323247907545574, 1.0607618759420236, -0.17090392880333638, 0.44827358415532387, 0.24579712939645224, -0.20291131754074074, 0.2922997199096881, -0.07552651194307373, 1.1830435507145216, 0.5342553424689512, -0.08180862817630238, -0.7868312467555018, 0.4819271104697595, -0.12759148874846157, 0.05090003958260381, 0.8927854475072683]",5.4670925,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]",5.4670925,5.656797,0.10550207
296,7696,0.005336164702423222,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9365969659478268, 0.23865248557971053, -0.3671804286048945, -0.02482590661453267, -0.3660380105896366, 0.11355474940398742, 1.060231684786349, -0.1698233434005482, 0.4437662146065592, 0.2443627152398062, -0.20184299195741212, 0.29085544542265057, -0.07520730783926309, 1.1829220384999282, 0.5335864413374252, -0.08018764643083862, -0.7872739835809272, 0.48021931209281177, -0.1273476057986698, 0.05107672079077329, 0.891819028154056]",5.531207,"[-0.9358602992582958, 0.2353019663489091, -0.3698475769494381, -0.025334818449485114, -0.3665866625011964, 0.10987203294583296, 0.9997919312612199, -0.1670994045970914, 0.4406088972165195, 0.24444014097007538, -0.20089926123739074, 0.28715112963219364, -0.07229832335116176, 0.9152317486158462, 0.5324909852401627, -0.07554829358232154, -0.7876439789296017, 0.48171032375066014, -0.12855319074952107, 0.04779409064872697, 0.8956310859712237]",5.531207,14.196874,17.498734
297,7722,0.005251810091393687,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9373294641422886, 0.23884143081732642, -0.3675633357257405, -0.02512060460801655, -0.36408894989767027, 0.11206428249423081, 1.0601838657081717, -0.17044837041438876, 0.44149742112731327, 0.24544155940334006, -0.2022689735889216, 0.2899497483647407, -0.074741803143125, 1.182099439447575, 0.5330826698267576, -0.08117987160468856, -0.7872666743211363, 0.47925439277260584, -0.12725811479204835, 0.05056446838838106, 0.8907369278883289]",5.503217,"[-0.9406939039531996, 0.2383309437056845, -0.3678492455542861, -0.027630140613260707, -0.3612191086921114, 0.11160214371260906, 0.9990051187867685, -0.17155148621370345, 0.43819619105518176, 0.24549567396853464, -0.2012975474846975, 0.28795033341759213, -0.07821059447086498, 0.9135630410574499, 0.5326941349096613, -0.08058495710772512, -0.7866830597123582, 0.47923896309934727, -0.12601530658777235, 0.051983961820817604, 0.8872008488072045]",5.503217,10.787729,14.184113
298,7748,0.005278241842684798,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9416876154348977, 0.23778017338704202, -0.3651346456372949, -0.025693515137268978, -0.3606193744355059, 0.11018861108977272, 1.060500524538112, -0.16845325975346917, 0.43497526141978365, 0.24714131668113293, -0.20211023190746716, 0.28825057832901946, -0.07624880480681953, 1.1813811450804386, 0.5337181060686759, -0.07989141187065765, -0.7871149132308297, 0.4785566681986384, -0.12603534237031272, 0.05096424408246047, 0.8896699794375699]",5.590932,"[-0.9442391382305806, 0.24399484991298984, -0.36083018165939384, -0.026732498661316495, -0.3569622216452272, 0.10738910035423989, 0.9997321494293544, -0.17139105848044464, 0.42953111248648335, 0.2550781405512872, -0.20270125710916942, 0.28986605975377555, -0.07827832968156224, 0.9209973623384665, 0.5344743046132185, -0.07756538147139914, -0.7862127165015353, 0.48207787086313597, -0.12401687131217276, 0.05138915128156474, 0.8928155086790577]",5.590932,7.399839,8.532494
299,7774,0.005041278364655404,5.467092514038086,"[-0.9382096287664664, 0.2492668461797355, -0.36210120594003087, -0.024526796645295355, -0.36704428027566194, 0.11372840844323676, 0.9986325352905318, -0.1684022211530447, 0.45488430754427955, 0.24318017242335596, -0.20462421937919723, 0.29043758349918086, -0.07468082285508444, 0.9152110988153866, 0.5344929693965854, -0.0810357207512848, -0.7869660051648654, 0.48183850388304433, -0.12818605439791503, 0.049514184784435575, 0.8928732205794296]","[-0.9410178528849239, 0.23863650042546766, -0.36687084456700986, -0.026026220191292995, -0.3605818279632664, 0.11016865363103663, 1.0641727388336684, -0.16797844265756479, 0.43714898570577165, 0.2453599015367102, -0.20243639584609355, 0.28849995023393943, -0.0759446742513882, 1.1815972258849057, 0.5336198544086058, -0.07996262134590834, -0.7874844523148021, 0.478538972745449, -0.12662438133834922, 0.05049735903982128, 0.8908866540635287]",5.5210023,"[-0.9422246681888538, 0.23672823548155492, -0.36402689766650187, -0.02565381212201706, -0.3550826534267955, 0.11359829956460368, 0.9995686635487853, -0.1724271212363318, 0.43916585189333673, 0.24164701789654633, -0.21321179890695308, 0.288930988624796, -0.07769294083282861, 0.9208026228840197, 0.5338812954126222, -0.08215851166354948, -0.7880544852803357, 0.4730055724854114, -0.1256868157743064, 0.051531816710140094, 0.8855308082805247]",5.5210023,7.3647366,8.53165
